state	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
14400000	0.43316439163671	-0.0588627815663345	-0.0588627815663345	0.0295543444428847
14410000	0.794683612939112	-0.112379493481447	-0.112379493481447	0.0341317369684246
14420000	1.03945787505608	-0.074089482493173	-0.074089482493173	0.0327640957233144
14430000	0.139447815655378	-0.0482249766857525	-0.0482249766857525	0.0414565873846777
14440000	0.267404052719701	-0.0199879570970676	-0.0199879570970676	0.0353183348948052
14450000	0.317343640812154	-0.0511949127053505	-0.0511949127053505	0.0384029230723224
14460000	0.464002806705351	-0.0596278937513191	-0.0596278937513191	0.0302735424222222
14470000	0.526022688340186	-0.0487455565504638	-0.0487455565504638	0.0296212773098731
14480000	0.142138418988033	-0.0359772624509945	-0.0359772624509945	0.0326320656872543
14490000	0.947526007804059	-0.127878280831431	-0.127878280831431	0.0422635332591126
14500000	0.547453209819722	-0.0512586138436916	-0.0512586138436916	0.0250613660522132
14510000	0.568510869899682	-0.0401601615733502	-0.0401601615733502	0.0311856177916404
14520000	0.824189415145278	-0.087228443434052	-0.087228443434052	0.0318468717828183
14530000	0.427773158501458	-0.071182923294582	-0.071182923294582	0.0319170474291629
14540000	0.0610548901655315	-0.0221979853496644	-0.0221979853496644	0.0428933081207734
14550000	0.354978589692473	-0.0545584247901449	-0.0545584247901449	0.0326956324939108
14560000	0.310935683770781	-0.0316323632618591	-0.0316323632618591	0.0287744354111277
14570000	0.418323662183969	-0.030857903631438	-0.030857903631438	0.0291489795206147
14580000	0.388204511553715	-0.0372194703051205	-0.0372194703051205	0.035506454257514
14590000	0.694795592716085	-0.0685293646482682	-0.0685293646482682	0.0237588185872946
14600000	0.283400085498191	-0.0463834620818881	-0.0463834620818881	0.0400474538315998
14610000	0.57514806560241	-0.0519260878982232	-0.0519260878982232	0.0349172010948592
14620000	0.422104406889065	-0.0702491060858833	-0.0702491060858833	0.0431770455397214
14630000	0.0926024551754238	-0.0312106823261233	-0.0312106823261233	0.0351863101933547
14640000	0.134883272750999	-0.0383579175643038	-0.0383579175643038	0.0359428499829411
14650000	0.0655973986535347	-0.0175488638901511	-0.0175488638901511	0.0268051939540356
14660000	0.19232681657616	-0.0661208477818488	-0.0661208477818488	0.0529469847366154
14670000	0.707939154956021	-0.0960174045314315	-0.0960174045314315	0.0387332899479674
14680000	0.469976760101151	-0.0633687155134071	-0.0633687155134071	0.0337530139591384
14690000	0.107555028465193	-0.0442453414270747	-0.0442453414270747	0.0390241050975086
14700000	0.571681240768764	-0.03803428601011	-0.03803428601011	0.0267894078146616
14710000	0.908861167346679	-0.0843090536152687	-0.0843090536152687	0.0248593153634737
14720000	0.58271190200666	-0.0623850936366189	-0.0623850936366189	0.0405002055064584
14730000	0.527055625927267	-0.0362787524871746	-0.0362787524871746	0.0324330381702965
14740000	0.883182104211072	-0.131220252884438	-0.131220252884438	0.0407041035011573
14750000	0.80751922031623	-0.0739940543835125	-0.0739940543835125	0.0373177916508525
14760000	0.184173722773553	-0.0279118211859826	-0.0279118211859826	0.0444278752523766
14770000	0.286414866287209	-0.0543000509532693	-0.0543000509532693	0.0378630673799721
14780000	0.328106547663473	-0.0920257440108623	-0.0920257440108623	0.0472179381656207
14790000	0.435236768534142	-0.0808195221904625	-0.0808195221904625	0.0403516869647533
14800000	0.369045457534224	-0.0455414185620865	-0.0455414185620865	0.0268134966877515
14810000	0.215244402164571	-0.029261815437263	-0.029261815437263	0.0247383848540875
14820000	0.674510138472216	-0.0485285332972687	-0.0485285332972687	0.033448070656458
14830000	0.250099575568714	-0.0329346107704539	-0.0329346107704539	0.0269655384085836
14840000	0.119997994199173	-0.0415478175494023	-0.0415478175494023	0.0457181174307631
14850000	0.295576077383166	-0.0444932216548909	-0.0444932216548909	0.0341082320514872
14860000	0.224006485062465	-0.036595424379327	-0.036595424379327	0.0254567510626536
