state	precisionMatrix11	precisionMatrix12	precisionMatrix13	precisionMatrix21	precisionMatrix22	precisionMatrix23	precisionMatrix31	precisionMatrix32	precisionMatrix33
410000	0.204237392273097	-0.0039495792428446	-0.0577469641580045	-0.0039495792428446	0.0176109060457991	0.000900656926949991	-0.0577469641580045	0.000900656926949991	0.0382828476257245
420000	0.366424929787858	-0.0013319896095737	-0.0928693758602013	-0.0013319896095737	0.0140598342774377	0.00359530425945438	-0.0928693758602013	0.00359530425945438	0.0470318370759513
430000	0.40474063916047	0.0296196370437312	-0.0778284703414503	0.0296196370437312	0.0239435809891678	-0.00561728449138617	-0.0778284703414503	-0.00561728449138617	0.0416199082732007
440000	0.360839766603242	0.0441313886676775	-0.140007248198719	0.0441313886676775	0.025298613321388	-0.0120626831088709	-0.140007248198719	-0.0120626831088709	0.0766346483516374
450000	0.303097499213266	0.0338707311778264	-0.0805759670165679	0.0338707311778264	0.0247404192259756	-0.00137414621250806	-0.0805759670165679	-0.00137414621250806	0.0406808114876707
460000	0.739492152498466	-0.0492104621022789	-0.138390771067334	-0.0492104621022789	0.0120983265742869	0.0094278396754154	-0.138390771067334	0.0094278396754154	0.0553749081731884
470000	0.459205970006363	0.0173122567536753	-0.102095107568296	0.0173122567536753	0.0187455749865313	0.000466363904806869	-0.102095107568296	0.000466363904806869	0.0382387824904023
480000	0.397308077628084	0.0172259217418397	-0.148525989737477	0.0172259217418397	0.0194402622022248	-0.00533700846186587	-0.148525989737477	-0.00533700846186587	0.0759647617717603
490000	0.252500264120734	0.000607677835046071	-0.14039712456193	0.000607677835046071	0.0160225645068808	0.00363299781246908	-0.14039712456193	0.00363299781246908	0.0998709087772496
500000	0.772009497771233	0.0796325950749728	-0.145376370004641	0.0796325950749728	0.0229613467038766	-0.0137663278259127	-0.145376370004641	-0.0137663278259127	0.0467703558113284
510000	0.32137160872649	-0.0209104553069461	-0.0708821131653771	-0.0209104553069461	0.0155113583543508	0.00700436632650368	-0.0708821131653771	0.00700436632650368	0.0327607420142709
520000	0.938211887777109	-0.0227562030351528	-0.114679644364688	-0.0227562030351528	0.0183897372108106	0.0076665157660644	-0.114679644364688	0.0076665157660644	0.0471379469880274
530000	1.05978012339325	0.0205472028910976	-0.209857231741468	0.0205472028910976	0.0177637305993244	-0.000140366114136314	-0.209857231741468	-0.000140366114136314	0.0587379592309185
540000	0.219325600897788	-0.0139267318418023	-0.0796388634131158	-0.0139267318418023	0.0183574151998402	0.00961014015656082	-0.0796388634131158	0.00961014015656082	0.0488661233416763
550000	0.0965328064675996	0.0150352391952051	-0.0233769150025519	0.0150352391952051	0.0235432935393973	-0.00168246442567932	-0.0233769150025519	-0.00168246442567932	0.027301226680312
560000	0.188060991910738	0.00447737841158709	-0.111755510694908	0.00447737841158709	0.0233562046327063	0.00361032743902294	-0.111755510694908	0.00361032743902294	0.0882208351525803
570000	0.228461008762933	0.0118075662235728	-0.0917255930961053	0.0118075662235728	0.0245411843940033	-0.00193127359087225	-0.0917255930961053	-0.00193127359087225	0.0542540518738087
580000	0.274445566118214	0.0116182231740988	-0.118679924776399	0.0116182231740988	0.0221047818278382	-0.00312091726589284	-0.118679924776399	-0.00312091726589284	0.0766113451820692
590000	0.425884928667696	0.0109635521762395	-0.138066440418383	0.0109635521762395	0.0163305525234565	-0.000845374629278562	-0.138066440418383	-0.000845374629278562	0.0660866853473112
600000	0.451916313003163	0.0243355393160008	-0.143712192713195	0.0243355393160008	0.0243356491164371	-0.000625305222625176	-0.143712192713195	-0.000625305222625176	0.0726166169581665
610000	0.569694180116501	0.0107296148664127	-0.0446701612819414	0.0107296148664127	0.0194346139362212	0.00234673190893331	-0.0446701612819414	0.00234673190893331	0.026705959926193
