state	type_with_type	type_with_size	type_with_density	size_with_type	size_with_size	size_with_density	density_with_type	density_with_size	density_with_density
1030000	8.95120651002392	-7.09060559780045	-19.5283703079634	-7.09060559780045	66.0721788676681	14.2771399346421	-19.5283703079634	14.2771399346421	70.6984643771258
1040000	3.92526499787425	-4.80869582768292	-9.70909720451311	-4.80869582768292	54.9368026122663	11.4236255606316	-9.70909720451311	11.4236255606316	61.7299448803997
1050000	2.00072723190135	0.661218979207467	-7.0123062316352	0.661218979207468	45.6707273748866	16.900103608316	-7.0123062316352	16.900103608316	77.9448625164301
1060000	3.75514550627633	-1.30540911253793	-7.92645292746426	-1.30540911253793	65.8489537854141	15.6556480921355	-7.92645292746426	15.6556480921355	57.4538146911763
1070000	2.76352557189845	-3.36664812859662	-7.77406475300875	-3.36664812859662	67.9753349174159	4.6834863111311	-7.77406475300875	4.6834863111311	60.2739582622974
1080000	4.16743593588433	-2.25319520461303	-8.09021521900667	-2.25319520461303	61.2155026638862	-1.0069013427994	-8.09021521900667	-1.0069013427994	46.2694301205801
1090000	5.44444441473192	-0.308519618143115	-8.3382691177363	-0.308519618143115	47.6591430088415	4.89877231409773	-8.3382691177363	4.89877231409773	61.3785059853402
1100000	5.62486847402128	-5.14536839212574	-8.16205647981242	-5.14536839212574	59.5103700995391	8.96377487875214	-8.16205647981242	8.96377487875214	54.760068037208
1110000	6.87547474919815	-3.51362086183148	-12.6537074680087	-3.51362086183148	56.4498444189438	8.9594105607662	-12.6537074680087	8.9594105607662	52.5029441475582
1120000	3.35284821512019	-3.82708041927384	-10.0330850743708	-3.82708041927384	60.0565742198696	7.46419927287217	-10.0330850743708	7.46419927287216	54.8635159592245
1130000	3.47461860848663	-3.20335706612288	-8.12504657986947	-3.20335706612288	46.7972016743303	8.67664070026881	-8.12504657986948	8.67664070026881	49.5776989301864
1140000	3.19333397236891	-0.590797005804269	-5.46283171492908	-0.590797005804269	73.8191472863524	17.1372970973659	-5.46283171492908	17.1372970973659	56.2812836596943
1150000	1.57470063784006	0.236043920171834	-5.88036872649026	0.236043920171834	48.7046121728319	7.53822198390583	-5.88036872649026	7.53822198390583	59.014991941275
1160000	2.00336183722014	-0.30932970763805	-7.92223099524369	-0.30932970763805	50.0773949589832	-1.33483836759721	-7.92223099524369	-1.33483836759721	83.3503022250888
1170000	2.2868611800532	-5.60907377496662	-3.22597057860026	-5.60907377496661	71.0369478774527	9.48665132777407	-3.22597057860026	9.48665132777407	42.5743724900004
1180000	3.18466767271612	-5.02900991554544	-7.69794331729092	-5.02900991554544	66.3596692886709	11.4374742283478	-7.69794331729092	11.4374742283478	64.5542663429858
1190000	4.58754366698615	-3.91235270871238	-12.0473433317699	-3.91235270871238	40.7747419441643	8.35551095213912	-12.0473433317699	8.35551095213911	63.0856364562269
1200000	3.12731761569969	-2.21145157567091	-6.10310261053287	-2.21145157567091	61.2718234728111	-8.00548347752532	-6.10310261053286	-8.00548347752532	61.7662621942934
1210000	3.903836423083	-3.91236406630007	-9.43143764267219	-3.91236406630007	48.5631520704175	6.49345156689245	-9.43143764267219	6.49345156689244	50.9163486749347
1220000	2.98268703763699	-0.908372597631573	-8.8340831804195	-0.908372597631573	73.2412850530845	13.7346331907069	-8.8340831804195	13.7346331907069	59.6452624939801
1230000	2.4906901661929	-1.51159235623208	-5.70521769907263	-1.51159235623208	63.0941365273151	2.04983466015291	-5.70521769907263	2.04983466015291	65.3384120628509
1240000	2.35955707486362	-0.486034448721464	-6.36076211900047	-0.486034448721464	45.5281914394528	11.8682691569888	-6.36076211900047	11.8682691569888	45.7395771161228
1250000	1.79051962829652	-1.82244965728845	-7.70572546816012	-1.82244965728845	78.4493735787334	12.6555359820183	-7.70572546816012	12.6555359820183	73.6965819332221
1260000	2.37992900015519	0.445785229817966	-5.95050169948685	0.445785229817967	51.3150914280066	8.28570367146438	-5.95050169948685	8.28570367146439	54.1789018353808
1270000	1.4745447296238	-2.63914331864679	-3.21026620513685	-2.63914331864679	57.7576406308444	2.68848602537987	-3.21026620513685	2.68848602537987	47.3674676363028
1280000	3.30645918053779	2.52587918484116	-7.65661595138727	2.52587918484116	46.6639644784238	3.33477853534444	-7.65661595138727	3.33477853534444	54.3503388367317
1290000	2.7613600822202	-2.96210075852714	-6.51841744294145	-2.96210075852714	63.3094762859746	14.7315551777414	-6.51841744294145	14.7315551777414	62.2422738007587
1300000	5.08541662179173	-3.59723178155533	-9.75640577134582	-3.59723178155533	55.3954263145398	4.16581677333145	-9.75640577134583	4.16581677333145	50.0192256984628
1310000	6.96275485010943	-1.05617965670812	-17.5382068135048	-1.05617965670812	56.0451067294309	7.2521236862742	-17.5382068135048	7.2521236862742	72.9785908643039
1320000	3.70256276100834	-3.3316136621891	-7.11735785351892	-3.3316136621891	49.3860439330256	4.88083923973991	-7.11735785351892	4.88083923973991	46.0772775828258
1330000	2.31809537564767	-2.18088368528852	-7.28887579394886	-2.18088368528852	44.4819940748061	4.59387907023445	-7.28887579394886	4.59387907023445	51.8826637474282
1340000	7.05702040843642	-3.84538062744362	-15.9058845179951	-3.84538062744362	49.3590766101253	18.3631753863596	-15.9058845179951	18.3631753863596	73.5527229894821
1350000	7.46590536622189	0.568366089840982	-6.81894726055862	0.568366089840982	68.9883858458001	-4.15707408336714	-6.81894726055862	-4.15707408336714	60.3599654574837
