state	type_with_type	type_with_density	density_with_type	density_with_density
7420000	7.93504431318881	-19.0431707119525	-19.0431707119525	65.6936594368637
7430000	5.31883559056535	-10.6659371487005	-10.6659371487005	52.4472505053397
7440000	5.33166998128575	-8.16555195422865	-8.16555195422864	49.7695309484188
7450000	6.33194198279219	-8.49162426391628	-8.49162426391628	43.9418412414072
7460000	13.5433730724301	-22.4607536917816	-22.4607536917816	76.5773214355961
7470000	7.89400865872985	-13.6901964846554	-13.6901964846554	66.413913814586
7480000	4.53263796956399	-7.11924430237396	-7.11924430237396	58.1136076078732
7490000	8.77536890331112	-13.4165635654073	-13.4165635654073	55.0985727230954
7500000	5.45284829765905	-12.5820951940702	-12.5820951940702	57.708646151009
7510000	3.45571264434751	-7.12776530182407	-7.12776530182407	54.5031518755782
7520000	4.20891563622704	-9.47216474585081	-9.47216474585081	62.2859381834369
7530000	3.02851694080484	-6.93897994621695	-6.93897994621695	49.3891434268599
7540000	2.00472171206048	-5.23862180413245	-5.23862180413245	48.5586469369613
7550000	1.64632746288185	-3.86227777933543	-3.86227777933543	46.1479432989913
7560000	3.67334120111382	-7.13456618067482	-7.13456618067482	53.7420408771121
7570000	19.7398001813319	-15.4022670318567	-15.4022670318567	49.1593642202059
7580000	46.1840747681701	-42.1662862023639	-42.1662862023639	87.9073961522947
7590000	74.5561929875006	-44.8382041443995	-44.8382041443995	67.1856775416169
7600000	167.188245639751	-70.7100603673356	-70.7100603673356	58.9560172157592
7610000	296.714564268252	-84.8603178816916	-84.8603178816916	48.7285579811307
7620000	57.6489409978229	-38.4454314384811	-38.4454314384811	52.0955963496157
