Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
743690	-83866.32	-83865.92	-0.4054584	0.0187176	0.918854	0.0811463	1.83771	0.162293	0.9999932
743700	-83866.21	-83865.81	-0.4054584	0.0176024	0.918854	0.0811463	1.83771	0.162293	0.9999932
743710	-83866.21	-83865.81	-0.4054584	0.0176024	0.918854	0.0811463	1.83771	0.162293	0.9999932
743720	-83866.63	-83866.23	-0.4054584	0.0153338	0.918854	0.0811463	1.83771	0.162293	0.9999932
743730	-83866.63	-83866.23	-0.4054584	0.0153338	0.918854	0.0811463	1.83771	0.162293	0.9999932
743740	-83866.63	-83866.23	-0.4054584	0.0153338	0.918854	0.0811463	1.83771	0.162293	0.9999932
743750	-83867.67	-83867.26	-0.4054584	0.0134094	0.918854	0.0811463	1.83771	0.162293	0.9999932
743760	-83866.31	-83865.91	-0.4054584	0.0164913	0.918854	0.0811463	1.83771	0.162293	0.9999932
743770	-83866.26	-83865.85	-0.4054584	0.0182856	0.918854	0.0811463	1.83771	0.162293	0.9999932
743780	-83867.19	-83866.79	-0.4054584	0.0141568	0.918854	0.0811463	1.83771	0.162293	0.9999932
743790	-83870.2	-83869.79	-0.4054584	0.0244692	0.918854	0.0811463	1.83771	0.162293	0.9999932
743800	-83866.27	-83865.87	-0.4054584	0.0167301	0.918854	0.0811463	1.83771	0.162293	0.9999932
743810	-83866.27	-83865.87	-0.4054584	0.0167301	0.918854	0.0811463	1.83771	0.162293	0.9999932
743820	-83866.28	-83865.88	-0.4054584	0.0166668	0.918854	0.0811463	1.83771	0.162293	0.9999932
743830	-83866.41	-83866	-0.4054584	0.0160524	0.918854	0.0811463	1.83771	0.162293	0.9999932
743840	-83866.76	-83866.35	-0.4054584	0.0201213	0.918854	0.0811463	1.83771	0.162293	0.9999932
743850	-83866.33	-83865.92	-0.4054584	0.0187375	0.918854	0.0811463	1.83771	0.162293	0.9999932
743860	-83866.14	-83865.73	-0.4054584	0.0176523	0.91868	0.0813201	1.83736	0.16264	0.9999932
743870	-83868.67	-83868.26	-0.4054584	0.0165804	0.91707	0.0829296	1.83414	0.165859	0.9999932
743880	-83866.26	-83865.86	-0.4054584	0.0186221	0.91877	0.0812304	1.83754	0.162461	0.9999932
743890	-83866.77	-83866.36	-0.4054584	0.019038	0.917941	0.0820587	1.83588	0.164117	0.9999932
743900	-83866.55	-83866.15	-0.4054584	0.0196252	0.91883	0.0811702	1.83766	0.16234	0.9999932
743910	-83866.95	-83866.55	-0.4054584	0.0203518	0.918204	0.0817963	1.83641	0.163593	0.9999932
743920	-83866.35	-83865.94	-0.4054584	0.0165953	0.918204	0.0817963	1.83641	0.163593	0.9999932
743930	-83866.53	-83866.12	-0.4054584	0.0196958	0.918466	0.0815341	1.83693	0.163068	0.9999932
743940	-83866.35	-83865.95	-0.4054584	0.0159375	0.918466	0.0815341	1.83693	0.163068	0.9999932
743950	-83866.49	-83866.09	-0.4054584	0.0154806	0.918466	0.0815341	1.83693	0.163068	0.9999932
743960	-83866.32	-83865.92	-0.4054584	0.0190317	0.918466	0.0815341	1.83693	0.163068	0.9999932
743970	-83866.52	-83866.11	-0.4054584	0.0153956	0.918466	0.0815341	1.83693	0.163068	0.9999932
743980	-83868.92	-83868.51	-0.4054584	0.0117754	0.918466	0.0815341	1.83693	0.163068	0.9999932
743990	-83866.3	-83865.89	-0.4054584	0.0189183	0.918466	0.0815341	1.83693	0.163068	0.9999932
744000	-83867.38	-83866.98	-0.4054584	0.0182991	0.919611	0.0803892	1.83922	0.160778	0.9999932
744010	-83867.36	-83866.95	-0.4054584	0.0179108	0.919611	0.0803892	1.83922	0.160778	0.9999932
744020	-83869.55	-83869.14	-0.4054584	0.0227744	0.919611	0.0803892	1.83922	0.160778	0.9999932
744030	-83867.7	-83867.29	-0.4054584	0.019691	0.919611	0.0803892	1.83922	0.160778	0.9999932
744040	-83867.7	-83867.29	-0.4054584	0.019691	0.919611	0.0803892	1.83922	0.160778	0.9999932
744050	-83867.51	-83867.1	-0.4054584	0.0190191	0.919611	0.0803892	1.83922	0.160778	0.9999932
744060	-83867.37	-83866.96	-0.4054584	0.0180933	0.919611	0.0803892	1.83922	0.160778	0.9999932
744070	-83867.84	-83867.43	-0.4054584	0.0175555	0.917327	0.0826727	1.83465	0.165345	0.9999932
744080	-83868.94	-83868.53	-0.4054584	0.0133137	0.919616	0.0803842	1.83923	0.160768	0.9999932
744090	-83867.89	-83867.48	-0.4054584	0.015137	0.919616	0.0803842	1.83923	0.160768	0.9999932
744100	-83867.37	-83866.96	-0.4054584	0.0178776	0.919616	0.0803842	1.83923	0.160768	0.9999932
744110	-83867.77	-83867.36	-0.4054584	0.0198481	0.919616	0.0803842	1.83923	0.160768	0.9999932
744120	-83867.4	-83867	-0.4054584	0.0183405	0.919616	0.0803842	1.83923	0.160768	0.9999932
744130	-83867.79	-83867.38	-0.4054584	0.0199036	0.919616	0.0803842	1.83923	0.160768	0.9999932
744140	-83868.53	-83868.12	-0.4054584	0.0213796	0.919616	0.0803842	1.83923	0.160768	0.9999932
744150	-83866.4	-83866	-0.4054584	0.015727	0.918563	0.0814367	1.83713	0.162873	0.9999932
744160	-83866.31	-83865.9	-0.4054584	0.0190194	0.918563	0.0814367	1.83713	0.162873	0.9999932
744170	-83866.31	-83865.9	-0.4054584	0.0190194	0.918563	0.0814367	1.83713	0.162873	0.9999932
744180	-83866.31	-83865.9	-0.4054584	0.0190194	0.918563	0.0814367	1.83713	0.162873	0.9999932
744190	-83869.04	-83868.64	-0.4054584	0.0117181	0.918789	0.0812111	1.83758	0.162422	0.9999932
744200	-83866.8	-83866.4	-0.4054584	0.0202985	0.918789	0.0812111	1.83758	0.162422	0.9999932
744210	-83866.38	-83865.97	-0.4054584	0.0191126	0.918789	0.0812111	1.83758	0.162422	0.9999932
744220	-83866.48	-83866.08	-0.4054584	0.0194715	0.918789	0.0812111	1.83758	0.162422	0.9999932
744230	-83866.48	-83866.08	-0.4054584	0.0194715	0.918789	0.0812111	1.83758	0.162422	0.9999932
744240	-83869.34	-83868.94	-0.4054584	0.0181553	0.916875	0.0831246	1.83375	0.166249	0.9999932
744250	-83869.7	-83869.29	-0.4054584	0.0195843	0.916875	0.0831246	1.83375	0.166249	0.9999932
744260	-83871.88	-83871.48	-0.4054584	0.0229454	0.916875	0.0831246	1.83375	0.166249	0.9999932
744270	-83869.86	-83869.46	-0.4054584	0.019997	0.916875	0.0831246	1.83375	0.166249	0.9999932
744280	-83869.86	-83869.46	-0.4054584	0.019997	0.916875	0.0831246	1.83375	0.166249	0.9999932
744290	-83869.86	-83869.46	-0.4054584	0.019997	0.916875	0.0831246	1.83375	0.166249	0.9999932
744300	-83869.96	-83869.55	-0.4054584	0.0202081	0.916875	0.0831246	1.83375	0.166249	0.9999932
744310	-83869.54	-83869.13	-0.4054584	0.0190952	0.916875	0.0831246	1.83375	0.166249	0.9999932
744320	-83869.33	-83868.92	-0.4054584	0.016707	0.916875	0.0831246	1.83375	0.166249	0.9999932
744330	-83866.14	-83865.73	-0.4054584	0.0177168	0.918478	0.0815221	1.83696	0.163044	0.9999932
744340	-83866.26	-83865.86	-0.4054584	0.0162905	0.918478	0.0815221	1.83696	0.163044	0.9999932
744350	-83867.19	-83866.78	-0.4054584	0.0210825	0.918478	0.0815221	1.83696	0.163044	0.9999932
744360	-83866.38	-83865.97	-0.4054584	0.015827	0.918478	0.0815221	1.83696	0.163044	0.9999932
744370	-83866.4	-83865.99	-0.4054584	0.0193066	0.918478	0.0815221	1.83696	0.163044	0.9999932
744380	-83866.15	-83865.75	-0.4054584	0.0179836	0.918478	0.0815221	1.83696	0.163044	0.9999932
744390	-83866.68	-83866.27	-0.4054584	0.0200837	0.918478	0.0815221	1.83696	0.163044	0.9999932
744400	-83866.42	-83866.02	-0.4054584	0.0193899	0.918478	0.0815221	1.83696	0.163044	0.9999932
744410	-83866.69	-83866.29	-0.4054584	0.0152786	0.918902	0.0810976	1.8378	0.162195	0.9999932
744420	-83866.47	-83866.06	-0.4054584	0.0159481	0.918902	0.0810976	1.8378	0.162195	0.9999932
744430	-83866.41	-83866.01	-0.4054584	0.0189767	0.918902	0.0810976	1.8378	0.162195	0.9999932
744440	-83867.24	-83866.83	-0.4054584	0.0210201	0.918902	0.0810976	1.8378	0.162195	0.9999932
744450	-83867.49	-83867.08	-0.4054584	0.0137299	0.918902	0.0810976	1.8378	0.162195	0.9999932
744460	-83866.71	-83866.31	-0.4054584	0.019941	0.918902	0.0810976	1.8378	0.162195	0.9999932
744470	-83866.28	-83865.87	-0.4054584	0.0169907	0.918902	0.0810976	1.8378	0.162195	0.9999932
744480	-83867.22	-83866.82	-0.4054584	0.0141656	0.918902	0.0810976	1.8378	0.162195	0.9999932
744490	-83866.37	-83865.96	-0.4054584	0.0187852	0.918902	0.0810976	1.8378	0.162195	0.9999932
744500	-83866.33	-83865.93	-0.4054584	0.0165567	0.918902	0.0810976	1.8378	0.162195	0.9999932
744510	-83866.88	-83866.47	-0.4054584	0.0145499	0.918587	0.0814128	1.83717	0.162826	0.9999932
744520	-83866.48	-83866.08	-0.4054584	0.0158157	0.918868	0.0811316	1.83774	0.162263	0.9999932
744530	-83866.41	-83866.01	-0.4054584	0.0169018	0.919042	0.0809584	1.83808	0.161917	0.9999932
744540	-83866.38	-83865.97	-0.4054584	0.0177625	0.919042	0.0809584	1.83808	0.161917	0.9999932
744550	-83866.47	-83866.06	-0.4054584	0.016544	0.919042	0.0809584	1.83808	0.161917	0.9999932
744560	-83870.2	-83869.79	-0.4054584	0.011434	0.917602	0.0823978	1.8352	0.164796	0.9999932
744570	-83870.57	-83870.16	-0.4054584	0.0115581	0.917386	0.0826143	1.83477	0.165229	0.9999932
744580	-83866.34	-83865.93	-0.4054584	0.0161712	0.918778	0.081222	1.83756	0.162444	0.9999932
744590	-83866.34	-83865.94	-0.4054584	0.0189866	0.918778	0.081222	1.83756	0.162444	0.9999932
744600	-83866.45	-83866.04	-0.4054584	0.0157606	0.918778	0.081222	1.83756	0.162444	0.9999932
744610	-83866.3	-83865.89	-0.4054584	0.0163458	0.918778	0.081222	1.83756	0.162444	0.9999932
744620	-83866.99	-83866.58	-0.4054584	0.0206852	0.918778	0.081222	1.83756	0.162444	0.9999932
744630	-83868.57	-83868.16	-0.4054584	0.0122198	0.918778	0.081222	1.83756	0.162444	0.9999932
744640	-83866.2	-83865.8	-0.4054584	0.0181638	0.918778	0.081222	1.83756	0.162444	0.9999932
744650	-83866.45	-83866.04	-0.4054584	0.0193766	0.918778	0.081222	1.83756	0.162444	0.9999932
744660	-83866.32	-83865.91	-0.4054584	0.0182311	0.918205	0.0817947	1.83641	0.163589	0.9999932
744670	-83866.3	-83865.89	-0.4054584	0.0180492	0.918205	0.0817947	1.83641	0.163589	0.9999932
744680	-83866.57	-83866.17	-0.4054584	0.0194023	0.918205	0.0817947	1.83641	0.163589	0.9999932
744690	-83867.33	-83866.93	-0.4054584	0.0147747	0.919257	0.0807426	1.83851	0.161485	0.9999932
744700	-83867.09	-83866.68	-0.4054584	0.01777	0.917643	0.0823572	1.83529	0.164714	0.9999932
744710	-83869.21	-83868.8	-0.4054584	0.0118661	0.919114	0.0808864	1.83823	0.161773	0.9999932
744720	-83866.68	-83866.28	-0.4054584	0.0192503	0.919114	0.0808864	1.83823	0.161773	0.9999932
744730	-83866.77	-83866.37	-0.4054584	0.0195399	0.919114	0.0808864	1.83823	0.161773	0.9999932
744740	-83867.4	-83867	-0.4054584	0.0177741	0.917502	0.0824978	1.835	0.164996	0.9999932
744750	-83871.46	-83871.06	-0.4054584	0.0228647	0.916969	0.0830306	1.83394	0.166061	0.9999932
744760	-83869.15	-83868.74	-0.4054584	0.0189297	0.916969	0.0830306	1.83394	0.166061	0.9999932
744770	-83869.43	-83869.02	-0.4054584	0.0197756	0.916969	0.0830306	1.83394	0.166061	0.9999932
744780	-83869.79	-83869.38	-0.4054584	0.0205532	0.916969	0.0830306	1.83394	0.166061	0.9999932
744790	-83869.79	-83869.38	-0.4054584	0.0205532	0.916969	0.0830306	1.83394	0.166061	0.9999932
744800	-83868.97	-83868.56	-0.4054584	0.0178318	0.916969	0.0830306	1.83394	0.166061	0.9999932
744810	-83868.82	-83868.42	-0.4054584	0.0178318	0.917012	0.0829879	1.83402	0.165976	0.9999932
744820	-83869.02	-83868.61	-0.4054584	0.015796	0.917012	0.0829879	1.83402	0.165976	0.9999932
744830	-83868.84	-83868.44	-0.4054584	0.0180568	0.917012	0.0829879	1.83402	0.165976	0.9999932
744840	-83869.1	-83868.69	-0.4054584	0.0192739	0.917012	0.0829879	1.83402	0.165976	0.9999932
744850	-83871.38	-83870.98	-0.4054584	0.0118449	0.917012	0.0829879	1.83402	0.165976	0.9999932
744860	-83868.94	-83868.53	-0.4054584	0.0161251	0.917012	0.0829879	1.83402	0.165976	0.9999932
744870	-83869	-83868.6	-0.4054584	0.0158583	0.917012	0.0829879	1.83402	0.165976	0.9999932
744880	-83870.72	-83870.31	-0.4054584	0.022174	0.917012	0.0829879	1.83402	0.165976	0.9999932
744890	-83868.84	-83868.43	-0.4054584	0.0180459	0.917012	0.0829879	1.83402	0.165976	0.9999932
744900	-83869.24	-83868.83	-0.4054584	0.0151202	0.917012	0.0829879	1.83402	0.165976	0.9999932
744910	-83868.8	-83868.4	-0.4054584	0.017415	0.917012	0.0829879	1.83402	0.165976	0.9999932
744920	-83870.47	-83870.06	-0.4054584	0.0218547	0.917012	0.0829879	1.83402	0.165976	0.9999932
744930	-83868.89	-83868.49	-0.4054584	0.016367	0.917012	0.0829879	1.83402	0.165976	0.9999932
744940	-83868.89	-83868.49	-0.4054584	0.016367	0.917012	0.0829879	1.83402	0.165976	0.9999932
744950	-83868.85	-83868.44	-0.4054584	0.0176899	0.920116	0.0798842	1.84023	0.159768	0.9999932
744960	-83868.85	-83868.44	-0.4054584	0.0175266	0.920116	0.0798842	1.84023	0.159768	0.9999932
744970	-83868.85	-83868.44	-0.4054584	0.0175266	0.920116	0.0798842	1.84023	0.159768	0.9999932
744980	-83872.69	-83872.29	-0.4054584	0.0244767	0.920116	0.0798842	1.84023	0.159768	0.9999932
744990	-83868.99	-83868.58	-0.4054584	0.0164041	0.920116	0.0798842	1.84023	0.159768	0.9999932
745000	-83869.09	-83868.68	-0.4054584	0.0194103	0.920116	0.0798842	1.84023	0.159768	0.9999932
745010	-83868.85	-83868.44	-0.4054584	0.0178784	0.920116	0.0798842	1.84023	0.159768	0.9999932
745020	-83867.35	-83866.95	-0.4054584	0.0178784	0.91961	0.0803896	1.83922	0.160779	0.9999932
745030	-83867.92	-83867.52	-0.4054584	0.0150322	0.91961	0.0803896	1.83922	0.160779	0.9999932
745040	-83867.75	-83867.35	-0.4054584	0.0198441	0.91961	0.0803896	1.83922	0.160779	0.9999932
745050	-83866.92	-83866.51	-0.4054584	0.019879	0.919136	0.0808637	1.83827	0.161727	0.9999932
745060	-83866.88	-83866.48	-0.4054584	0.0154239	0.919136	0.0808637	1.83827	0.161727	0.9999932
745070	-83866.49	-83866.08	-0.4054584	0.0174583	0.919136	0.0808637	1.83827	0.161727	0.9999932
745080	-83866.59	-83866.18	-0.4054584	0.0187252	0.919136	0.0808637	1.83827	0.161727	0.9999932
745090	-83867.71	-83867.3	-0.4054584	0.0137788	0.919136	0.0808637	1.83827	0.161727	0.9999932
745100	-83866.54	-83866.13	-0.4054584	0.0183932	0.919136	0.0808637	1.83827	0.161727	0.9999932
745110	-83867.92	-83867.52	-0.4054584	0.0217487	0.919136	0.0808637	1.83827	0.161727	0.9999932
745120	-83867.78	-83867.38	-0.4054584	0.021542	0.919136	0.0808637	1.83827	0.161727	0.9999932
745130	-83866.68	-83866.27	-0.4054584	0.0160741	0.919136	0.0808637	1.83827	0.161727	0.9999932
745140	-83866.69	-83866.29	-0.4054584	0.0191851	0.919136	0.0808637	1.83827	0.161727	0.9999932
745150	-83867.31	-83866.91	-0.4054584	0.0144532	0.919136	0.0808637	1.83827	0.161727	0.9999932
745160	-83867.29	-83866.88	-0.4054584	0.014506	0.919136	0.0808637	1.83827	0.161727	0.9999932
745170	-83866.49	-83866.08	-0.4054584	0.0173916	0.919136	0.0808637	1.83827	0.161727	0.9999932
745180	-83866.59	-83866.18	-0.4054584	0.0164981	0.919136	0.0808637	1.83827	0.161727	0.9999932
745190	-83866.74	-83866.34	-0.4054584	0.0193656	0.919136	0.0808637	1.83827	0.161727	0.9999932
745200	-83868.94	-83868.53	-0.4054584	0.0121869	0.919136	0.0808637	1.83827	0.161727	0.9999932
745210	-83867.94	-83867.53	-0.4054584	0.0217659	0.919136	0.0808637	1.83827	0.161727	0.9999932
745220	-83867.43	-83867.02	-0.4054584	0.0142447	0.919136	0.0808637	1.83827	0.161727	0.9999932
745230	-83866.83	-83866.43	-0.4054584	0.0155562	0.919136	0.0808637	1.83827	0.161727	0.9999932
745240	-83866.93	-83866.52	-0.4054584	0.0199016	0.919136	0.0808637	1.83827	0.161727	0.9999932
745250	-83866.54	-83866.14	-0.4054584	0.0184295	0.919136	0.0808637	1.83827	0.161727	0.9999932
745260	-83866.53	-83866.12	-0.4054584	0.0183322	0.919136	0.0808637	1.83827	0.161727	0.9999932
745270	-83866.48	-83866.08	-0.4054584	0.0176813	0.919136	0.0808637	1.83827	0.161727	0.9999932
745280	-83867.79	-83867.38	-0.4054584	0.021547	0.919136	0.0808637	1.83827	0.161727	0.9999932
745290	-83867.46	-83867.06	-0.4054584	0.0141828	0.919136	0.0808637	1.83827	0.161727	0.9999932
745300	-83867.41	-83867.01	-0.4054584	0.0209321	0.919136	0.0808637	1.83827	0.161727	0.9999932
745310	-83867.58	-83867.17	-0.4054584	0.0139841	0.919136	0.0808637	1.83827	0.161727	0.9999932
745320	-83867.88	-83867.47	-0.4054584	0.0216829	0.919136	0.0808637	1.83827	0.161727	0.9999932
745330	-83866.87	-83866.46	-0.4054584	0.0197403	0.919136	0.0808637	1.83827	0.161727	0.9999932
745340	-83868.11	-83867.7	-0.4054584	0.0138492	0.917675	0.0823255	1.83535	0.164651	0.9999932
745350	-83867.17	-83866.76	-0.4054584	0.0187909	0.917675	0.0823255	1.83535	0.164651	0.9999932
745360	-83867.85	-83867.44	-0.4054584	0.0206028	0.917675	0.0823255	1.83535	0.164651	0.9999932
745370	-83867.13	-83866.72	-0.4054584	0.0163241	0.917675	0.0823255	1.83535	0.164651	0.9999932
745380	-83867.71	-83867.3	-0.4054584	0.0145919	0.917675	0.0823255	1.83535	0.164651	0.9999932
745390	-83867.02	-83866.61	-0.4054584	0.0176309	0.917675	0.0823255	1.83535	0.164651	0.9999932
745400	-83867.09	-83866.69	-0.4054584	0.0183963	0.917675	0.0823255	1.83535	0.164651	0.9999932
745410	-83868.84	-83868.43	-0.4054584	0.0221178	0.917675	0.0823255	1.83535	0.164651	0.9999932
745420	-83867.43	-83867.02	-0.4054584	0.0196721	0.917675	0.0823255	1.83535	0.164651	0.9999932
745430	-83867.81	-83867.41	-0.4054584	0.0205428	0.917675	0.0823255	1.83535	0.164651	0.9999932
745440	-83870.67	-83870.27	-0.4054584	0.0240638	0.917675	0.0823255	1.83535	0.164651	0.9999932
745450	-83868.02	-83867.62	-0.4054584	0.0139953	0.917675	0.0823255	1.83535	0.164651	0.9999932
745460	-83867.04	-83866.63	-0.4054584	0.0179762	0.917675	0.0823255	1.83535	0.164651	0.9999932
745470	-83868.3	-83867.9	-0.4054584	0.0164366	0.919914	0.0800865	1.83983	0.160173	0.9999932
745480	-83870.97	-83870.57	-0.4054584	0.0113589	0.917307	0.0826931	1.83461	0.165386	0.9999932
745490	-83868.35	-83867.94	-0.4054584	0.0197601	0.917307	0.0826931	1.83461	0.165386	0.9999932
745500	-83871.15	-83870.74	-0.4054584	0.0148266	0.920512	0.0794883	1.84102	0.158977	0.9999932
745510	-83870.76	-83870.36	-0.4054584	0.0197057	0.920512	0.0794883	1.84102	0.158977	0.9999932
745520	-83872.53	-83872.13	-0.4054584	0.0127403	0.920512	0.0794883	1.84102	0.158977	0.9999932
745530	-83871.78	-83871.38	-0.4054584	0.0217468	0.920512	0.0794883	1.84102	0.158977	0.9999932
745540	-83870.44	-83870.04	-0.4054584	0.0179836	0.920512	0.0794883	1.84102	0.158977	0.9999932
745550	-83870.54	-83870.14	-0.4054584	0.0166284	0.920512	0.0794883	1.84102	0.158977	0.9999932
745560	-83871.39	-83870.99	-0.4054584	0.0143637	0.920512	0.0794883	1.84102	0.158977	0.9999932
745570	-83870.44	-83870.03	-0.4054584	0.0177155	0.920512	0.0794883	1.84102	0.158977	0.9999932
745580	-83866.27	-83865.87	-0.4054584	0.0181204	0.918906	0.081094	1.83781	0.162188	0.9999932
745590	-83866.34	-83865.93	-0.4054584	0.0186177	0.918906	0.081094	1.83781	0.162188	0.9999932
745600	-83866.28	-83865.88	-0.4054584	0.0169555	0.918906	0.081094	1.83781	0.162188	0.9999932
745610	-83866.25	-83865.85	-0.4054584	0.0177758	0.918906	0.081094	1.83781	0.162188	0.9999932
745620	-83866.87	-83866.46	-0.4054584	0.0148661	0.918906	0.081094	1.83781	0.162188	0.9999932
745630	-83866.13	-83865.73	-0.4054584	0.0176394	0.918649	0.0813509	1.8373	0.162702	0.9999932
745640	-83866.39	-83865.99	-0.4054584	0.0157899	0.918649	0.0813509	1.8373	0.162702	0.9999932
745650	-83866.3	-83865.9	-0.4054584	0.0171866	0.918184	0.0818161	1.83637	0.163632	0.9999932
745660	-83866.62	-83866.21	-0.4054584	0.0155382	0.918184	0.0818161	1.83637	0.163632	0.9999932
745670	-83866.3	-83865.9	-0.4054584	0.017187	0.918184	0.0818161	1.83637	0.163632	0.9999932
745680	-83867.91	-83867.5	-0.4054584	0.0219041	0.918184	0.0818161	1.83637	0.163632	0.9999932
745690	-83866.74	-83866.34	-0.4054584	0.0198347	0.918184	0.0818161	1.83637	0.163632	0.9999932
745700	-83866.75	-83866.34	-0.4054584	0.0198481	0.918184	0.0818161	1.83637	0.163632	0.9999932
745710	-83866.43	-83866.02	-0.4054584	0.016248	0.918184	0.0818161	1.83637	0.163632	0.9999932
745720	-83866.45	-83866.04	-0.4054584	0.0161501	0.918184	0.0818161	1.83637	0.163632	0.9999932
745730	-83866.45	-83866.04	-0.4054584	0.0161501	0.918184	0.0818161	1.83637	0.163632	0.9999932
745740	-83866.3	-83865.89	-0.4054584	0.0177641	0.918184	0.0818161	1.83637	0.163632	0.9999932
745750	-83866.54	-83866.14	-0.4054584	0.0192445	0.918184	0.0818161	1.83637	0.163632	0.9999932
745760	-83866.54	-83866.14	-0.4054584	0.0192445	0.918184	0.0818161	1.83637	0.163632	0.9999932
745770	-83869.55	-83869.15	-0.4054584	0.0119404	0.917684	0.0823164	1.83537	0.164633	0.9999932
745780	-83867.17	-83866.77	-0.4054584	0.0160268	0.917684	0.0823164	1.83537	0.164633	0.9999932
745790	-83867.2	-83866.79	-0.4054584	0.0159219	0.917684	0.0823164	1.83537	0.164633	0.9999932
745800	-83867	-83866.6	-0.4054584	0.0176777	0.917684	0.0823164	1.83537	0.164633	0.9999932
745810	-83867.38	-83866.97	-0.4054584	0.0194855	0.917665	0.0823348	1.83533	0.16467	0.9999932
745820	-83867.34	-83866.94	-0.4054584	0.0193779	0.917665	0.0823348	1.83533	0.16467	0.9999932
745830	-83874.25	-83873.85	-0.4054584	0.00817422	0.917665	0.0823348	1.83533	0.16467	0.9999932
745840	-83867.39	-83866.99	-0.4054584	0.0154006	0.917665	0.0823348	1.83533	0.16467	0.9999932
745850	-83866.86	-83866.46	-0.4054584	0.0184016	0.917799	0.0822012	1.8356	0.164402	0.9999932
745860	-83868.14	-83867.73	-0.4054584	0.0134601	0.917799	0.0822012	1.8356	0.164402	0.9999932
745870	-83868.03	-83867.62	-0.4054584	0.0213155	0.917799	0.0822012	1.8356	0.164402	0.9999932
745880	-83866.77	-83866.36	-0.4054584	0.0202568	0.918433	0.0815665	1.83687	0.163133	0.9999932
745890	-83866.18	-83865.77	-0.4054584	0.0168973	0.918433	0.0815665	1.83687	0.163133	0.9999932
745900	-83866.15	-83865.74	-0.4054584	0.0176337	0.918433	0.0815665	1.83687	0.163133	0.9999932
745910	-83866.15	-83865.75	-0.4054584	0.0178583	0.918433	0.0815665	1.83687	0.163133	0.9999932
745920	-83866.15	-83865.75	-0.4054584	0.0172248	0.918433	0.0815665	1.83687	0.163133	0.9999932
745930	-83866.92	-83866.51	-0.4054584	0.014499	0.918433	0.0815665	1.83687	0.163133	0.9999932
745940	-83866.17	-83865.76	-0.4054584	0.0180558	0.918433	0.0815665	1.83687	0.163133	0.9999932
745950	-83866.95	-83866.55	-0.4054584	0.0206566	0.918458	0.0815421	1.83692	0.163084	0.9999932
