Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_01A	q_01B	q_10A	q_10B	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
84	320.0726	396.768	-76.69548	0.103233	0.0101124	0.0218181	0.00213724	-2.27077	-4.59399	-1.55425	-0.240866	1.513145	0.03711461	0.6122894	0.04083081	0.6861246	6.056527e-06	0.484702	0.423294	0.00117572	0.0908284	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.26383
85	319.767	394.9358	-75.16886	0.103233	0.00974488	0.0218181	0.00205957	-2.27077	-4.63101	-1.55425	1.19859	1.513145	0.03711461	0.6122894	0.0006617212	0.6861246	6.056527e-06	0.0908284	0.00117572	0.484702	0.423294	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.89582
86	317.443	395.0223	-77.57925	0.103233	0.00974488	0.0218181	0.00205957	-2.27077	-4.63101	-1.55425	-0.936332	1.513145	0.03711461	0.6118221	0.04138596	0.6861246	6.056527e-06	0.512013	0.376699	0.00142215	0.109865	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.58382
87	316.6974	394.7735	-78.07613	0.103233	0.00974488	0.0218181	0.00205957	-2.27077	-4.63101	-1.55425	-0.949613	1.513145	0.03711461	0.6117752	0.07913886	0.6861246	6.056527e-06	0.376699	0.512013	0.00142215	0.109865	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.868535
88	315.3048	394.7274	-79.42263	0.103233	0.00974488	0.0218181	0.00205957	-2.27077	-4.63101	-1.55425	-0.949613	1.513145	0.03711461	0.6117752	0.07913886	0.6861246	6.056527e-06	0.11532	0.664151	0.219037	0.00149275	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	2.21503
89	322.4947	396.6898	-74.19511	0.103233	0.00962226	0.0218181	0.00203365	-2.27077	-4.64368	-1.55425	-0.0449689	1.513145	0.03711461	0.6120746	0.0001953851	0.6861246	6.056527e-06	0.20412	0.687023	0.107467	0.00139109	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	2.21503
90	321.5393	396.2776	-74.73834	0.103233	0.00980194	0.0218181	0.00207163	-2.27077	-4.62517	-1.55425	-0.0449689	1.513145	0.03711461	0.6120746	0.0006564007	0.6861246	6.056527e-06	0.734157	0.218124	0.0462324	0.00148653	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	2.21503
91	320.8528	396.0151	-75.1623	0.103233	0.00980194	0.0218181	0.00207163	-2.27077	-4.62517	-1.55425	-0.0449689	1.513145	0.03711461	0.6120746	0.0006564007	0.6861246	6.056527e-06	0.734157	0.0462324	0.218124	0.00148653	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	2.63899
92	322.7943	395.7462	-72.95193	0.103233	0.00958566	0.0218181	0.00202591	-2.27077	-4.64749	-1.55425	-0.0449689	1.513145	0.03711461	0.6120746	0.0006564007	0.6861246	6.056527e-06	0.161957	0.191658	0.00130617	0.645079	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.34009
93	323.1769	397.3246	-74.14768	0.103233	0.00958566	0.0218181	0.00202591	-2.27077	-4.64749	-1.55425	0.281016	1.513145	0.03711461	0.6122304	0.006086147	0.6861246	6.056527e-06	0.161957	0.645079	0.00130617	0.191658	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.254043
94	321.4057	395.743	-74.3373	0.103233	0.00934005	0.0218181	0.001974	-2.27077	-4.67344	-1.55425	-0.098225	1.513145	0.03711461	0.6121166	0.006086147	0.6927501	6.051657e-06	0.559722	0.351354	0.0882126	0.000711427	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.219187
95	320.901	395.4902	-74.5892	0.103233	0.00877494	0.0218181	0.00185457	-2.27077	-4.73585	-1.55425	-0.098225	1.513145	0.03711461	0.6121166	0.006086147	0.6927501	6.051657e-06	0.00127225	0.212648	0.157751	0.628329	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.219187
96	319.37	395.8631	-76.49305	0.103233	0.00877494	0.0218181	0.00185457	-2.27077	-4.73585	-1.55425	-0.098225	1.513145	0.03711461	0.6121166	0.006086147	0.6927501	6.051657e-06	0.212648	0.157751	0.00127225	0.628329	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	2.12304
97	324.9868	397.0129	-72.02617	0.103233	0.00921103	0.0218181	0.00194674	-2.27077	-4.68735	-1.55425	-0.098225	1.513145	0.03711461	0.61235	6.579027e-05	0.6927486	6.051657e-06	0.00128841	0.623608	0.215349	0.159754	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.250131
98	323.1563	395.7226	-72.56625	0.103233	0.00974487	0.0218181	0.00205956	-2.27077	-4.63101	-1.55425	-0.098225	1.513145	0.03711461	0.61235	6.579027e-05	0.6927486	6.051657e-06	0.159754	0.623608	0.215349	0.00128841	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.01504
99	322.3326	394.7815	-72.44892	0.103233	0.00954781	0.0218181	0.00201791	-2.27077	-4.65144	-1.55425	-0.098225	1.513145	0.03711461	0.61235	6.579027e-05	0.7015334	6.051657e-06	0.10477	0.669184	0.00138257	0.224663	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.606261
100	324.2922	396.3886	-72.09642	0.103233	0.00994282	0.0218181	0.0021014	-2.27077	-4.6109	-1.55425	-0.0697674	1.513145	0.03711461	0.61235	6.579027e-05	0.6936183	6.051657e-06	0.0927367	0.592325	0.313715	0.00122377	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.606261
101	322.3949	394.9274	-72.53247	0.103233	0.0101257	0.0218181	0.00214006	-2.27077	-4.59268	-1.55425	0.862366	1.513145	0.03711461	0.61235	8.667805e-05	0.6936183	6.051657e-06	0.339951	0.00198136	0.507921	0.150146	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.606261
102	320.2711	396.6343	-76.36324	0.103233	0.00954179	0.0218181	0.00201664	-2.27077	-4.65207	-1.55425	0.768549	1.513145	0.03711461	0.61235	0.03137766	0.6936183	6.051657e-06	0.150146	0.339951	0.507921	0.00198136	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.606261
103	318.2537	396.0928	-77.83903	0.103233	0.0100843	0.0218181	0.00213131	-2.27077	-4.59677	-1.55425	0.768549	1.513145	0.03711461	0.61235	0.1030745	0.6936183	6.051657e-06	0.127127	0.603022	0.266336	0.00351463	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0412955
104	319.0434	396.5997	-77.55634	0.103233	0.0100843	0.0218181	0.00213131	-2.27077	-4.59677	-1.55425	-0.140161	1.513145	0.03711461	0.6124675	0.1030745	0.6936183	6.051657e-06	0.00351463	0.603022	0.266336	0.127127	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0412955
105	322.6159	395.8703	-73.25441	0.103233	0.0100843	0.0218181	0.00213131	-2.27077	-4.59677	-1.55425	-0.16097	1.513145	0.03711461	0.6124675	0.001283513	0.6936183	6.051657e-06	0.00381703	0.289252	0.0520244	0.654907	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.292806
106	319.289	395.8703	-76.58126	0.103233	0.0100843	0.0218181	0.00213131	-2.27077	-4.59677	-1.55425	-0.16097	1.513145	0.03711461	0.6124675	0.06130458	0.6936183	6.051657e-06	0.00381703	0.289252	0.654907	0.0520244	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.292806
107	321.3163	395.8703	-74.55402	0.103233	0.0100843	0.0218181	0.00213131	-2.27077	-4.59677	-1.55425	-0.393442	1.513145	0.03711461	0.6124675	0.01008584	0.6936183	6.051657e-06	0.00381703	0.289252	0.654907	0.0520244	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.292806
108	319.2108	395.7421	-76.53123	0.103233	0.0100843	0.0217948	0.00212903	-2.27077	-4.59677	-1.55532	1.30986	1.513145	0.03711461	0.6124675	0.03485252	0.6936183	6.051657e-06	0.274833	0.275985	0.44554	0.00364195	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.292806
109	318.9167	394.7715	-75.85483	0.103364	0.0100393	0.0218226	0.00211952	-2.26949	-4.60125	-1.55532	0.883339	1.513145	0.03711461	0.6124675	0.03485252	0.6936183	6.051657e-06	0.275985	0.00364195	0.44554	0.274833	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0685556
110	317.5875	395.0911	-77.50362	0.103364	0.0100393	0.0218226	0.00211952	-2.26949	-4.60125	-1.55532	0.883339	1.513145	0.03711461	0.6124675	0.03485252	0.6936183	6.051657e-06	0.00364195	0.274833	0.275985	0.44554	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.71735
111	319.1789	394.7562	-75.57725	0.103364	0.0101625	0.0218226	0.00214553	-2.26949	-4.58905	-1.55532	0.934841	1.513145	0.03711461	0.6124675	0.01064344	0.6936183	6.051657e-06	0.00250362	0.564009	0.188931	0.244556	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.947297
112	313.8674	396.421	-82.55358	0.103364	0.00994543	0.0218226	0.00209971	-2.26949	-4.61064	-1.55532	2.26729	1.513145	0.03711461	0.6124675	0.1367342	0.6936183	6.051657e-06	0.0473502	0.662463	0.00294066	0.287246	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.50097
113	323.4162	396.2202	-72.80406	0.103364	0.00994543	0.0218226	0.00209971	-2.26949	-4.61064	-1.55532	-0.299612	1.513145	0.03711461	0.6124387	0.0007430495	0.6936183	6.051657e-06	0.426378	0.386851	0.00189268	0.184879	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0428703
114	325.1305	396.9648	-71.83429	0.103364	0.00968141	0.0218226	0.00204397	-2.26949	-4.63755	-1.55532	-0.438284	1.513145	0.03711461	0.6124387	8.03833e-05	0.6936183	6.051657e-06	0.539747	0.310394	0.00151862	0.14834	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0428703
115	324.6496	396.4396	-71.78997	0.103338	0.00968141	0.0218229	0.00204452	-2.26975	-4.63755	-1.55504	0.648617	1.513145	0.03711461	0.6124387	1.933702e-05	0.6936183	6.051657e-06	0.14834	0.310394	0.539747	0.00151862	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.598065
116	323.7464	395.8519	-72.10548	0.103338	0.00964561	0.0218229	0.00203696	-2.26975	-4.64125	-1.55504	-1.01109	1.513145	0.03711461	0.6124387	1.933702e-05	0.6936183	6.051657e-06	0.18018	0.0861095	0.732829	0.000881538	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.598065
117	323.5095	396.0596	-72.55014	0.103338	0.00964561	0.0218229	0.00203696	-2.26975	-4.64125	-1.55504	1.41093	1.513145	0.03711461	0.6124387	1.933702e-05	0.6936183	6.051657e-06	0.261424	0.0775761	0.000794178	0.660206	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.558511
118	324.3797	396.5211	-72.14147	0.103338	0.00964561	0.0218229	0.00203696	-2.26975	-4.64125	-1.55504	1.21505	1.513145	0.03711461	0.6124387	5.3708e-06	0.6936183	6.051657e-06	0.414743	0.123073	0.00125995	0.460925	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.04789
119	317.8324	396.8219	-78.98952	0.103338	0.00947129	0.0218229	0.00200015	-2.26975	-4.65949	-1.55504	-0.872358	1.513145	0.03711461	0.6124387	0.09629818	0.6936183	6.051657e-06	0.414743	0.123073	0.00125995	0.460925	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.04789
120	318.1176	397.0524	-78.93481	0.103338	0.00947129	0.0218229	0.00200015	-2.26975	-4.65949	-1.55504	1.54512	1.513145	0.03711461	0.6124387	0.06679801	0.6936183	6.051657e-06	0.629876	0.0778327	0.291495	0.000796806	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.04789
121	318.5779	396.8914	-78.31348	0.103338	0.00956312	0.0218229	0.00201954	-2.26975	-4.64984	-1.55504	1.54512	1.513145	0.03711461	0.6124387	0.06679801	0.6936183	6.051657e-06	0.44332	0.20516	0.350959	0.000560809	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.465013
122	319.4909	396.5893	-77.09841	0.103338	0.00963839	0.0218229	0.00203544	-2.26975	-4.642	-1.55504	0.140069	1.513145	0.03711461	0.6124387	0.06679801	0.6936183	6.051657e-06	0.000560809	0.44332	0.350959	0.20516	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.465013
123	318.1084	395.0965	-76.98813	0.103338	0.00991059	0.0218229	0.00209292	-2.26975	-4.61415	-1.55504	0.140069	1.513145	0.03711461	0.6124387	0.06679801	0.6936183	6.051657e-06	0.000560809	0.20516	0.44332	0.350959	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.465013
124	319.0864	396.2949	-77.20847	0.103338	0.00977135	0.0218229	0.00206352	-2.26975	-4.6283	-1.55504	0.590447	1.513145	0.03711461	0.6124387	0.06679801	0.6936183	6.051657e-06	0.000560809	0.44332	0.20516	0.350959	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.464914
125	319.6073	397.4518	-77.84444	0.103338	0.00943586	0.0218229	0.00199267	-2.26975	-4.66324	-1.55504	1.15873	1.513145	0.03711461	0.6124387	0.06679801	0.6936183	6.051657e-06	0.000946144	0.747928	0.0563187	0.194807	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.464914
126	323.0022	397.5034	-74.50117	0.103338	0.00943586	0.0218229	0.00199267	-2.26975	-4.66324	-1.55504	-0.0211193	1.513145	0.03711461	0.6124387	0.01017861	0.6936183	6.051657e-06	0.0563187	0.747928	0.194807	0.000946144	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0481854
127	321.1537	395.9712	-74.81749	0.103338	0.0095519	0.0218229	0.00201717	-2.26975	-4.65102	-1.55504	-0.607736	1.513145	0.03711461	0.6121775	0.01017861	0.6936183	6.051657e-06	0.0563187	0.747928	0.000946144	0.194807	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.235087
128	320.1462	394.9681	-74.82192	0.103338	0.00960687	0.0218229	0.00202878	-2.26975	-4.64528	-1.55504	0.677119	1.513145	0.03711461	0.6121775	0.01017861	0.6939222	6.051657e-06	0.0563187	0.194807	0.747928	0.000946144	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.210495
129	319.1722	394.7865	-75.61431	0.103237	0.00960687	0.0218016	0.00202878	-2.27073	-4.64528	-1.55504	-0.385366	1.513145	0.03711461	0.6121699	0.01017861	0.6939222	6.051657e-06	0.240951	0.601595	0.156693	0.00076103	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.1565
130	319.6259	395.5207	-75.89483	0.103237	0.00916126	0.0218016	0.00193468	-2.27073	-4.69277	-1.55504	-0.266813	1.513145	0.03711461	0.6121699	0.01207056	0.6939222	6.051657e-06	0.303958	0.497415	0.197667	0.000960034	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.1565
131	320.3182	395.4989	-75.18067	0.103237	0.00917737	0.0218016	0.00193808	-2.27073	-4.69101	-1.55504	-0.266813	1.513145	0.03711461	0.6121699	0.00124723	0.6939222	6.051657e-06	0.142038	0.613128	0.00118337	0.243651	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.83566
132	318.3598	393.5783	-75.21851	0.103237	0.00916048	0.0218016	0.00193451	-2.27073	-4.69286	-1.55504	0.363381	1.513145	0.03711461	0.6121699	0.00124723	0.6939222	6.051657e-06	0.00275153	0.100459	0.330261	0.566528	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.83566
133	319.6737	394.9693	-75.29561	0.103237	0.00916048	0.0218016	0.00193451	-2.27073	-4.69286	-1.55504	-0.655523	1.513145	0.03711461	0.6121699	0.001088533	0.6939222	6.051657e-06	0.570663	0.00272528	0.099501	0.327111	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.83566
134	319.8722	395.399	-75.52681	0.103237	0.0092152	0.0218016	0.00194607	-2.27073	-4.6869	-1.55504	0.0462932	1.513145	0.03711461	0.6121699	0.002593038	0.6939222	6.051657e-06	0.689179	0.187365	0.120166	0.00329127	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.83566
135	319.9139	395.6282	-75.71435	0.103237	0.00914402	0.0218016	0.00193104	-2.27073	-4.69466	-1.55504	0.0462932	1.513145	0.03711461	0.6124217	0.003377039	0.6939222	6.051657e-06	0.187365	0.689179	0.120166	0.00329127	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.83566
136	320.5234	396.0132	-75.48979	0.103237	0.00967231	0.0218016	0.0020426	-2.27073	-4.63849	-1.55504	0.0462932	1.513145	0.03711461	0.6124217	0.003377039	0.6939222	6.051657e-06	0.187365	0.689179	0.120166	0.00329127	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.83566
137	320.1942	395.5853	-75.39112	0.103237	0.00967231	0.0218016	0.0020426	-2.27073	-4.63849	-1.55504	-0.681788	1.513145	0.03711461	0.6124217	0.003377039	0.6939222	6.051657e-06	0.00255503	0.535014	0.369145	0.0932853	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.50565
138	320.5207	395.9455	-75.42486	0.103237	0.00967231	0.0218016	0.0020426	-2.27073	-4.63849	-1.55504	0.729598	1.513145	0.03711461	0.6124217	0.003377039	0.6939222	6.051657e-06	0.276957	0.571042	0.149275	0.00272709	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	1.50565
139	320.7225	395.0944	-74.3719	0.103237	0.010017	0.0218016	0.00211538	-2.27073	-4.60348	-1.55504	-0.0242736	1.513145	0.03711461	0.6124217	0.003377039	0.6939222	6.051657e-06	0.298292	0.615032	0.0837393	0.00293717	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.856935
140	318.1742	395.0944	-76.9202	0.103237	0.010017	0.0218016	0.00211538	-2.27073	-4.60348	-1.55504	0.679477	1.513145	0.03711461	0.6124217	0.04665285	0.6939222	6.051657e-06	0.298292	0.615032	0.0837393	0.00293717	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.856935
141	319.062	396.2879	-77.22589	0.103237	0.00927523	0.0218016	0.00195875	-2.27073	-4.68041	-1.55504	0.679477	1.513145	0.03711461	0.6124217	0.04665285	0.6939222	6.051657e-06	0.00293717	0.615032	0.298292	0.0837393	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.856935
142	322.9128	395.898	-72.98521	0.103237	0.00927523	0.0218016	0.00195875	-2.27073	-4.68041	-1.55504	0.679477	1.513145	0.03711461	0.6124217	0.0003972915	0.6939222	6.051657e-06	0.476535	0.0762917	0.00267594	0.444497	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.073247
143	322.004	395.6132	-73.6092	0.103237	0.00927523	0.0218016	0.00195875	-2.27073	-4.68041	-1.55504	1.32138	1.513145	0.03711461	0.6123522	0.0003972915	0.6939222	6.051657e-06	0.476535	0.0762917	0.444497	0.00267594	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0567304
144	321.9843	395.1619	-73.17754	0.103237	0.00927523	0.0218016	0.00195875	-2.27073	-4.68041	-1.55504	-0.940681	1.513145	0.03711461	0.6123073	0.0003972915	0.6939222	6.051657e-06	0.444497	0.00267594	0.476535	0.0762917	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0567304
145	314.4578	394.2769	-79.81917	0.103237	0.00976258	0.0218016	0.00206166	-2.27073	-4.6292	-1.55504	0.270463	1.513145	0.03711461	0.6123073	0.07352524	0.6939222	6.051657e-06	0.444497	0.00267594	0.476535	0.0762917	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	2.99993
146	316.9327	394.3335	-77.40076	0.103237	0.00976258	0.0218016	0.00206166	-2.27073	-4.6292	-1.55504	-1.01672	1.513145	0.03711461	0.6122355	0.07352524	0.6939222	6.051657e-06	0.418624	0.226876	0.342488	0.0120128	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.102967
147	319.6641	394.1572	-74.49302	0.103237	0.00976258	0.0218016	0.00206166	-2.27073	-4.6292	-1.55504	-1.01672	1.513145	0.03711461	0.6123011	0.004802674	0.6937066	6.051657e-06	0.0120128	0.418624	0.342488	0.226876	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.158813
148	317.6417	392.3939	-74.75215	0.103237	0.00992325	0.0218016	0.0020956	-2.27073	-4.61287	-1.55504	-0.269438	1.513145	0.03711461	0.6123011	0.004802674	0.6937066	6.053637e-06	0.320183	0.2121	0.0763584	0.39136	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.962861
149	317.9137	394.6561	-76.74248	0.103315	0.00976853	0.0218	0.00206122	-2.26998	-4.62859	-1.55587	-0.269438	1.513145	0.03711461	0.6123011	0.04143612	0.6937066	6.053637e-06	0.244717	0.235645	0.0848348	0.434804	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.962861
150	319.4539	394.5527	-75.09881	0.103315	0.00976853	0.0218	0.00206122	-2.26998	-4.62859	-1.55587	-0.844165	1.513145	0.03711461	0.6121891	0.004550321	0.6937066	6.053637e-06	0.208189	0.455832	0.0889377	0.247041	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.962861
151	319.5166	393.8728	-74.3562	0.103315	0.00976853	0.0218	0.00206122	-2.26998	-4.62859	-1.55587	-0.844165	1.513145	0.03711461	0.6121891	0.004550321	0.6937066	6.053637e-06	0.100265	0.234704	0.151144	0.513887	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.220257
152	320.6482	394.9643	-74.31611	0.103315	0.00988838	0.0218	0.0020865	-2.26998	-4.6164	-1.55587	-0.844165	1.513145	0.03711461	0.6125271	0.004550321	0.6937066	6.053637e-06	0.130575	0.366935	0.196835	0.305655	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.220257
153	320.2862	394.5406	-74.25447	0.103315	0.00988838	0.0218	0.0020865	-2.26998	-4.6164	-1.55587	0.374832	1.513145	0.03711461	0.6125271	0.006508417	0.6937066	6.053637e-06	0.135534	0.20431	0.31784	0.342316	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.220257
154	320.4514	395.5566	-75.10519	0.103315	0.00988838	0.0218	0.0020865	-2.26998	-4.6164	-1.55587	1.43648	1.513145	0.03711461	0.6125271	0.006508417	0.6937066	6.053637e-06	0.0637827	0.78704	0.0423116	0.106866	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.109486
155	320.0306	395.6981	-75.66756	0.103315	0.00998729	0.0218	0.00210737	-2.26998	-4.60644	-1.55587	1.43648	1.513145	0.03711461	0.6125271	0.006508417	0.6930102	6.053637e-06	0.106866	0.78704	0.0637827	0.0423116	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.727766
156	317.9611	396.4679	-78.50683	0.103315	0.00952472	0.0218	0.00200977	-2.26998	-4.65386	-1.55587	1.43648	1.513145	0.03711461	0.6125271	0.06965085	0.6930102	6.053637e-06	0.050349	0.899666	0.0199347	0.0300506	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.727766
157	322.2556	396.4443	-74.18873	0.103315	0.00952472	0.0218	0.00200977	-2.26998	-4.65386	-1.55587	0.793217	1.513145	0.03711461	0.6125271	0.004430301	0.6930102	6.053637e-06	0.0199347	0.899666	0.050349	0.0300506	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0187809
158	322.8113	396.8803	-74.06908	0.103418	0.00961025	0.0218218	0.00202782	-2.26897	-4.64492	-1.55587	-0.707947	1.513145	0.03711461	0.6125271	0.004430301	0.6930102	6.053637e-06	0.0300506	0.899666	0.0199347	0.050349	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.000321058
159	321.9912	397.0672	-75.07604	0.103418	0.00950936	0.0218218	0.00200653	-2.26897	-4.65548	-1.55587	-1.03034	1.513145	0.03711461	0.6125259	0.01216429	0.6930102	6.053637e-06	0.019867	0.896609	0.0299485	0.0535758	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.000477708
160	321.7805	396.4463	-74.66585	0.103418	0.00941605	0.0218218	0.00198684	-2.26897	-4.66534	-1.55587	0.403109	1.513145	0.03711461	0.6125259	0.01216429	0.6930102	6.053637e-06	0.00908979	0.410227	0.0245126	0.55617	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.000477708
161	319.3771	395.9731	-76.59598	0.103418	0.00964557	0.0218218	0.00203527	-2.26897	-4.64126	-1.55587	0.403109	1.513145	0.03711461	0.6124067	0.06315867	0.6930102	6.053637e-06	0.55617	0.410227	0.00908979	0.0245126	0.831352	1.25169	165805	249638	-0.184702	0.224498	12.2033	0.0217463
