Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_01A	q_01B	q_10A	q_10B	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
83	-43.42719	-27.48425	-15.94294	0.200849	0.151722	0.0328121	0.0247863	-1.6052	-1.88571	-1.81176	1.7317	0.3655276	0.120015	0.00437904	0.004667991	0.1635623	0.003598009	0.08374	0.447643	0.466157	0.00245983	0.858027	1.13009	58903.5	77580.6	-0.15312	0.122297	11.1368	0.361083
84	-44.02747	-27.15188	-16.87558	0.200849	0.151722	0.0330148	0.0249395	-1.6052	-1.88571	-1.8056	-1.42591	0.3655276	0.120015	0.004525527	0.004667991	0.1635623	0.003598009	0.08374	0.447643	0.466157	0.00245983	0.858027	1.13009	58903.5	77580.6	-0.15312	0.122297	11.1368	1.76779
85	-42.47886	-27.21485	-15.26401	0.200733	0.151085	0.0329957	0.0248348	-1.60578	-1.88991	-1.8056	-1.42591	0.3655276	0.120015	0.005419262	0.001046434	0.1635623	0.001315924	0.0998956	0.534005	0.363165	0.0029344	0.858027	1.13009	58903.5	77580.6	-0.15312	0.122297	11.1368	1.42736
86	-45.79316	-29.26565	-16.52751	0.200733	0.149909	0.0329957	0.0246415	-1.60578	-1.89773	-1.8056	-0.359337	0.3655276	0.120015	0.004559726	0.1000746	0.1635623	0.0001641176	0.428767	0.449828	0.00346447	0.117941	0.858027	1.13009	58903.5	77580.6	-0.15312	0.122297	11.1368	0.227489
87	-44.6969	-27.23138	-17.46552	0.200733	0.151902	0.0329957	0.0249691	-1.60578	-1.88452	-1.8056	-0.761581	0.3655276	0.120015	0.004574664	0.007239905	0.1627229	0.01302351	0.268017	0.656157	0.00787292	0.0679526	0.858027	1.13009	58903.5	77580.6	-0.15312	0.122297	11.1368	1.95956
88	-43.27399	-27.71548	-15.55851	0.200733	0.151902	0.0325705	0.0246473	-1.60578	-1.88452	-1.81857	-0.761581	0.3655276	0.120015	0.004574664	0.007239905	0.1627229	0.006842532	0.00787292	0.656157	0.0679526	0.268017	0.858027	1.13009	58903.5	77580.6	-0.15312	0.122297	11.1368	0.494359
89	-42.95718	-28.67336	-14.28383	0.198016	0.151902	0.0321297	0.0246473	-1.61941	-1.88452	-1.81857	-0.175584	0.3655276	0.120015	0.004536765	0.00482187	0.1640945	0.001505568	0.268017	0.656157	0.0679526	0.00787292	0.858027	1.13009	58903.5	77580.6	-0.15312	0.122297	11.1368	0.590685
90	-44.53302	-29.30406	-15.22896	0.198016	0.151143	0.0326815	0.0249453	-1.61941	-1.88953	-1.80154	-0.175584	0.3655276	0.120015	0.003991266	0.00482187	0.1640945	0.008730251	0.0679526	0.656157	0.00787292	0.268017	0.858027	1.13009	58903.5	77580.6	-0.15312	0.122297	11.1368	0.590685
91	-43.63273	-25.44669	-18.18605	0.198016	0.151143	0.0326815	0.0249453	-1.61941	-1.88953	-1.80154	0.0369623	0.3655276	0.120015	0.004346549	0.07028575	0.1640945	0.009504112	0.0657408	0.667349	0.00761665	0.259293	0.859166	1.13009	58981.7	77580.6	-0.151793	0.122297	11.1368	0.590685
92	-43.70238	-25.13301	-18.56937	0.202244	0.150627	0.0333792	0.0248601	-1.59828	-1.89295	-1.80154	0.315901	0.3660345	0.120015	0.007011536	0.07028575	0.1654878	0.009504112	0.428252	0.515124	0.050745	0.00587926	0.859948	1.13009	59035.4	77580.6	-0.150884	0.122297	11.1368	0.590685
93	-40.79345	-23.54661	-17.24684	0.202244	0.150627	0.0331914	0.0247203	-1.59828	-1.89295	-1.80718	1.59214	0.3660345	0.120015	0.008821737	0.005854167	0.1679819	0.009067209	0.0543172	0.551386	0.00629313	0.388004	0.859948	1.13009	59035.4	77580.6	-0.150884	0.122297	11.1368	0.590685
94	-39.85218	-23.65475	-16.19743	0.202244	0.150627	0.0336026	0.0250265	-1.59828	-1.89295	-1.79487	-0.203017	0.3660345	0.120015	0.007590806	0.005854167	0.1679819	0.001023539	0.209432	0.451214	0.317514	0.0218394	0.859948	1.13009	59035.4	77580.6	-0.150884	0.122297	11.1368	2.19149
95	-40.69244	-23.02228	-17.67016	0.202244	0.150642	0.03367	0.0250792	-1.59828	-1.89285	-1.79287	-0.634018	0.3660345	0.120015	0.007689958	0.005854167	0.1690166	0.008848354	0.135418	0.493458	0.0238841	0.34724	0.859948	1.13009	59035.4	77580.6	-0.150884	0.122297	11.1368	2.19149
96	-37.08048	-23.62307	-13.45741	0.202244	0.14976	0.03367	0.0249324	-1.59828	-1.89872	-1.79287	0.69144	0.3660345	0.120015	0.009659733	0.00089903	0.1690166	0.0006757416	0.135418	0.34724	0.0238841	0.493458	0.859948	1.13009	59035.4	77580.5	-0.150884	0.122296	11.1368	0.30143
97	-42.71804	-25.09108	-17.62696	0.203694	0.148256	0.0338356	0.0246268	-1.59114	-1.90881	-1.7951	0.69144	0.3660345	0.120015	0.01195259	0.00089903	0.1685614	0.0006757416	0.446724	0.2173	0.0216221	0.314354	0.860341	1.13009	59062.4	77580.5	-0.150427	0.122296	11.1368	4.31307
98	-45.51667	-24.14431	-21.37236	0.203694	0.148785	0.0338356	0.0247146	-1.59114	-1.90526	-1.7951	2.44459	0.3660345	0.120015	0.01195259	0.005619966	0.1676004	0.0006757416	0.250542	0.496681	0.218614	0.034163	0.860341	1.13009	59062.4	77580.5	-0.150427	0.122296	11.1368	4.31307
99	-43.16347	-25.83227	-17.3312	0.203396	0.148354	0.0337558	0.0246209	-1.5926	-1.90816	-1.796	2.36641	0.3660345	0.120015	0.01388894	0.005619966	0.1650751	0.0006757416	0.496681	0.250542	0.034163	0.218614	0.860341	1.13009	59062.4	77580.5	-0.150427	0.122296	11.1368	0.399613
100	-44.31775	-24.89572	-19.42202	0.203103	0.149333	0.0337072	0.0247834	-1.59404	-1.90158	-1.796	2.56624	0.3660345	0.120015	0.01389772	0.005619966	0.1657419	0.005887035	0.034163	0.218614	0.496681	0.250542	0.860341	1.13009	59062.4	77580.5	-0.150427	0.122296	11.1368	0.783024
101	-42.51974	-23.46044	-19.0593	0.203103	0.149333	0.0337072	0.0247834	-1.59404	-1.90158	-1.796	-0.847829	0.3660345	0.120015	0.0178924	0.007992912	0.1655489	0.0250803	0.0436188	0.319889	0.357369	0.279123	0.860341	1.13009	59062.4	77580.5	-0.150427	0.122296	11.1368	1.7381
102	-43.10568	-24.83528	-18.2704	0.203103	0.149333	0.0336698	0.0247559	-1.59404	-1.90158	-1.79711	-1.19799	0.3660345	0.120015	0.02000222	0.007992912	0.1604319	0.0250803	0.0588038	0.351695	0.31481	0.274691	0.860341	1.13009	59062.4	77580.5	-0.150427	0.122296	11.1368	0.618811
103	-44.41287	-25.26963	-19.14324	0.204965	0.149333	0.0328966	0.0239677	-1.58491	-1.90158	-1.82947	-1.48667	0.3660345	0.120015	0.02000222	0.007992912	0.1604319	0.0250803	0.0588038	0.351695	0.31481	0.274691	0.860341	1.13009	59062.4	77580.5	-0.150427	0.122296	11.1368	1.05389
104	-41.21831	-25.65788	-15.56043	0.204965	0.148987	0.0328966	0.0239122	-1.58491	-1.9039	-1.82947	-0.191207	0.3660345	0.120015	0.02000222	0.003061435	0.1604319	0.003082867	0.226932	0.29692	0.0959931	0.380155	0.860341	1.13009	59062.4	77580.5	-0.150427	0.122296	11.1368	0.708282
105	-41.04202	-24.12061	-16.92141	0.204728	0.148987	0.0343195	0.0249754	-1.58607	-1.9039	-1.78597	1.26824	0.3660345	0.120015	0.02000222	0.003061435	0.1604319	0.01951258	0.226302	0.297162	0.380465	0.0960713	0.860341	1.13009	59062.4	77580.5	-0.150427	0.122296	11.1368	0.0567994
106	-41.35634	-22.94469	-18.41165	0.204728	0.148987	0.0343195	0.0249754	-1.58607	-1.9039	-1.78597	1.26824	0.3660345	0.120015	0.02000222	0.001371702	0.1613502	0.07341079	0.226302	0.380465	0.0960713	0.297162	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.0505593
107	-39.81727	-23.56487	-16.25239	0.20147	0.148987	0.0337734	0.0249754	-1.60211	-1.9039	-1.78597	0.8203	0.3660345	0.120015	0.01909027	0.005719883	0.1630013	0.009320116	0.322644	0.413091	0.159955	0.10431	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.0505593
108	-41.29247	-22.58172	-18.71075	0.20147	0.149743	0.0337734	0.0251021	-1.60211	-1.89884	-1.78597	-0.0816507	0.3660345	0.120015	0.02036267	0.005719883	0.1617174	0.03173293	0.0782614	0.687126	0.142007	0.0926056	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.6872
109	-39.34936	-22.51889	-16.83048	0.20147	0.150321	0.0337734	0.025199	-1.60211	-1.89498	-1.78597	-0.353024	0.3660345	0.120015	0.02036267	0.0001639564	0.1605983	0.03173293	0.0706751	0.620519	0.128242	0.180564	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.6872
110	-41.67561	-22.91919	-18.75642	0.20147	0.150339	0.0337734	0.025202	-1.60211	-1.89486	-1.78597	1.08182	0.3660345	0.120015	0.01940262	6.779916e-05	0.1612229	0.1265574	0.128242	0.620519	0.180564	0.0706751	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.670636
111	-39.49306	-22.18021	-17.31285	0.20147	0.148669	0.0337317	0.0248913	-1.60211	-1.90603	-1.7872	1.08182	0.3660345	0.120015	0.02165879	2.254864e-06	0.1664117	0.1265574	0.180564	0.620519	0.128242	0.0706751	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.670636
112	-41.46082	-24.22849	-17.23233	0.201895	0.149847	0.0334454	0.0248233	-1.60001	-1.89814	-1.79783	1.08182	0.3660345	0.120015	0.01278214	4.473763e-06	0.1679115	0.1265574	0.128242	0.180564	0.620519	0.0706751	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.670636
113	-39.8978	-23.52003	-16.37777	0.201895	0.149779	0.0336868	0.0249911	-1.60001	-1.89859	-1.79064	0.391669	0.3660345	0.120015	0.01278214	4.473763e-06	0.1679115	0.1143653	0.417412	0.277207	0.108502	0.19688	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.670636
114	-39.4692	-23.83888	-15.63032	0.201895	0.149779	0.0336868	0.0249911	-1.60001	-1.89859	-1.79064	0.587725	0.3660345	0.120015	0.01377239	6.661677e-05	0.1679115	0.03842514	0.417412	0.108502	0.277207	0.19688	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.723786
115	-40.81007	-23.33601	-17.47405	0.201434	0.149779	0.0336098	0.0249911	-1.6023	-1.89859	-1.79064	-1.5451	0.3660345	0.120015	0.01166512	6.661677e-05	0.1677282	0.08382945	0.0905584	0.513757	0.164321	0.231363	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.236846
116	-40.89855	-23.292	-17.60655	0.201434	0.149779	0.0336098	0.0249911	-1.6023	-1.89859	-1.79064	-2.09853	0.3660345	0.120015	0.01343535	0.007107366	0.1660062	0.002538651	0.0774733	0.439522	0.285071	0.197933	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.432237
117	-41.67031	-22.58416	-19.08615	0.201434	0.149779	0.0336098	0.0249911	-1.6023	-1.89859	-1.79064	-2.09853	0.3660345	0.120015	0.01576727	0.01818213	0.1660062	0.007083594	0.180589	0.503756	0.226859	0.0887955	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.432237
118	-45.86314	-25.42989	-20.43325	0.199792	0.149779	0.0333359	0.0249911	-1.61048	-1.89859	-1.79064	-2.09853	0.3660345	0.120015	0.0153511	0.01818213	0.1627198	0.03446309	0.113119	0.236236	0.361642	0.289003	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.454185
119	-47.47278	-27.26611	-20.20666	0.199321	0.149779	0.0329902	0.0247903	-1.61284	-1.89859	-1.79871	-2.09853	0.3660345	0.120015	0.01407777	0.01818213	0.1625391	0.03446309	0.24202	0.0914028	0.29608	0.370497	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.288518
120	-43.02162	-22.82211	-20.19951	0.202288	0.149779	0.0334812	0.0247903	-1.59806	-1.89859	-1.79871	-1.71608	0.3660345	0.120015	0.01810798	0.03017561	0.1625391	0.00187346	0.12941	0.707176	0.105781	0.0576326	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	2.4862
121	-44.81084	-26.13989	-18.67095	0.202288	0.148762	0.0334812	0.024622	-1.59806	-1.90541	-1.79871	1.32552	0.3660345	0.120015	0.01824279	0.03017561	0.156278	0.01201685	0.105781	0.707176	0.12941	0.0576326	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.536593
122	-43.54804	-23.1359	-20.41214	0.199586	0.149636	0.0334929	0.0251108	-1.61151	-1.89955	-1.78491	1.32552	0.3660345	0.120015	0.01849511	0.03017561	0.1635727	0.01510393	0.105781	0.707176	0.12941	0.0576326	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.90621
123	-43.34287	-24.04908	-19.29379	0.197835	0.14942	0.0331991	0.0250745	-1.62032	-1.90099	-1.78491	-1.29654	0.3660345	0.120015	0.01849511	0.03017561	0.1635727	0.002993441	0.12941	0.707176	0.0576326	0.105781	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.90621
124	-45.55658	-24.0051	-21.55148	0.195126	0.151242	0.0324575	0.0251578	-1.63411	-1.88887	-1.79371	2.0949	0.3660345	0.120015	0.01592826	0.03017561	0.16481	0.01340873	0.105781	0.707176	0.12941	0.0576326	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.90621
125	-45.46669	-25.07604	-20.39065	0.196744	0.149295	0.0325525	0.0247018	-1.62585	-1.90183	-1.79905	2.0949	0.3660345	0.120015	0.01738899	0.03017561	0.16481	0.009652781	0.105781	0.707176	0.12941	0.0576326	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.901601
126	-44.79775	-23.87828	-20.91947	0.20103	0.147698	0.0341062	0.0250581	-1.6043	-1.91258	-1.77397	2.0949	0.3660345	0.120015	0.01738899	0.03017561	0.1696882	0.009652781	0.206365	0.112433	0.252461	0.428741	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.35443
127	-42.99041	-24.07312	-18.9173	0.198094	0.147196	0.0336082	0.0249728	-1.61901	-1.91599	-1.77397	2.0949	0.3660345	0.120015	0.02498127	0.002570352	0.1662136	0.005187277	0.206365	0.252461	0.428741	0.112433	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.35443
128	-42.02342	-23.66267	-18.36075	0.198094	0.144566	0.0342205	0.0249736	-1.61901	-1.93402	-1.75592	-0.303114	0.3660345	0.120015	0.02912107	0.0009580674	0.1690542	0.04154945	0.29304	0.358496	0.188808	0.159656	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.35443
129	-41.61853	-24.27346	-17.34508	0.196881	0.14545	0.0336719	0.0248758	-1.62516	-1.92792	-1.76594	-0.303114	0.3660345	0.120015	0.02448258	0.04564419	0.1690542	0.00150196	0.178871	0.608427	0.115248	0.097454	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.137904
130	-40.48588	-22.14892	-18.33696	0.201519	0.14545	0.0344651	0.0248758	-1.60187	-1.92792	-1.76594	-0.303114	0.3660345	0.120015	0.02448258	0.01327024	0.1690542	0.009468623	0.0588134	0.724119	0.167335	0.0497328	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.41561
131	-40.71487	-22.23283	-18.48205	0.201519	0.14545	0.0344651	0.0248758	-1.60187	-1.92792	-1.76594	-1.09337	0.3660345	0.120015	0.02448258	0.01327024	0.1690542	0.009468623	0.045767	0.666376	0.0541235	0.233733	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.00891
132	-39.41464	-21.80727	-17.60738	0.201519	0.145112	0.0350093	0.02521	-1.60187	-1.93025	-1.75027	-1.09337	0.3660345	0.120015	0.0250294	0.008438698	0.1690542	0.008040786	0.0541235	0.666376	0.045767	0.233733	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.588537
133	-45.13844	-24.34426	-20.79418	0.201519	0.145112	0.0344288	0.024792	-1.60187	-1.93025	-1.76699	-1.09337	0.3660345	0.120015	0.02584302	0.007972185	0.168864	0.02309865	0.666376	0.045767	0.0541235	0.233733	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	2.87802
134	-43.65705	-23.10989	-20.54716	0.200794	0.145112	0.034507	0.024938	-1.60548	-1.93025	-1.76112	-1.09337	0.3660345	0.120015	0.02584302	0.008863763	0.1683208	0.01691232	0.0352835	0.409255	0.513735	0.0417259	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	2.87802
135	-44.1238	-23.45655	-20.66724	0.200794	0.145112	0.0335292	0.0242313	-1.60548	-1.93025	-1.78986	-0.0884357	0.3660345	0.120015	0.02873955	0.01753545	0.1683208	0.01691232	0.0342126	0.427185	0.0404595	0.498143	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	2.87802
136	-42.9384	-23.4826	-19.4558	0.200794	0.144436	0.035147	0.0252821	-1.60548	-1.93492	-1.74274	-0.237833	0.3660345	0.120015	0.02316641	0.01753545	0.1683208	0.004719495	0.427185	0.498143	0.0404595	0.0342126	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	2.87802
137	-42.32096	-23.21301	-19.10795	0.204101	0.143497	0.0357259	0.0251177	-1.58914	-1.94144	-1.74274	-0.237833	0.3660345	0.120015	0.0222305	0.01753545	0.1683208	0.03939314	0.286033	0.607735	0.0575597	0.0486726	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.713329
138	-40.68707	-21.34626	-19.34081	0.204101	0.143525	0.035868	0.0252225	-1.58914	-1.94125	-1.73877	-1.54905	0.3660345	0.120015	0.0222305	0.003083329	0.1731481	0.04355871	0.0486726	0.607735	0.286033	0.0575597	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.713329
139	-43.04071	-27.03235	-16.00835	0.202543	0.140284	0.0355942	0.024653	-1.5968	-1.96408	-1.73877	-1.38599	0.3660345	0.120015	0.02235375	0.003083329	0.1682068	0.0007779681	0.0486726	0.607735	0.0575597	0.286033	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.713329
140	-39.95943	-22.78394	-17.1755	0.207585	0.142458	0.0364803	0.025035	-1.57221	-1.94871	-1.73877	-1.38599	0.3660345	0.120015	0.01812604	0.01367026	0.1711103	0.004534708	0.0771548	0.474195	0.383407	0.0652423	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.0907226
141	-43.40408	-23.4859	-19.91819	0.207585	0.142458	0.0353154	0.0242356	-1.57221	-1.94871	-1.77122	-1.38599	0.3660345	0.120015	0.01938454	0.01367026	0.1711103	0.02989644	0.188508	0.671939	0.075614	0.0639394	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.18177
142	-39.9258	-22.56116	-17.36464	0.207585	0.143407	0.0354089	0.0244617	-1.57221	-1.94207	-1.76858	0.389865	0.3660345	0.120015	0.01948397	0.01367026	0.1711103	0.01185484	0.188508	0.671939	0.075614	0.0639394	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.402434
143	-43.1519	-23.94649	-19.20541	0.207585	0.143407	0.0350395	0.0242065	-1.57221	-1.94207	-1.77907	-0.304972	0.3660345	0.120015	0.01948397	0.01367026	0.1711103	0.06142329	0.172771	0.250412	0.430722	0.146095	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.280566
144	-44.03615	-24.86863	-19.16752	0.207585	0.143407	0.0346328	0.0239255	-1.57221	-1.94207	-1.79074	-0.304972	0.3660345	0.120015	0.01830214	0.01367026	0.1711103	0.06142329	0.297296	0.206072	0.142178	0.354454	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.280566
145	-42.73516	-25.80899	-16.92616	0.207357	0.14368	0.0341288	0.0236482	-1.57331	-1.94017	-1.8043	-0.304972	0.3660345	0.120015	0.0139744	0.0007730118	0.1711103	0.05227399	0.246003	0.354903	0.169728	0.229366	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.280566
146	-42.17074	-22.49548	-19.67526	0.204018	0.146856	0.0346834	0.0249659	-1.58955	-1.9183	-1.77195	-1.29368	0.3660345	0.120015	0.01444915	0.0007730118	0.1711103	0.0009153567	0.169728	0.354903	0.246003	0.229366	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	5.49729
147	-40.67427	-23.16806	-17.50621	0.204861	0.146856	0.0348267	0.0249659	-1.58542	-1.9183	-1.77195	-0.91407	0.3660345	0.120015	0.011246	0.0026762	0.1711103	0.04802972	0.169728	0.354903	0.246003	0.229366	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.211483
148	-40.23633	-23.07381	-17.16252	0.204861	0.146856	0.0344111	0.0246679	-1.58542	-1.9183	-1.78395	-0.857328	0.3660345	0.120015	0.011246	0.001428035	0.1724091	0.0202995	0.169728	0.354903	0.229366	0.246003	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.28031
149	-40.81933	-24.6673	-16.15203	0.204833	0.145112	0.0338413	0.0239745	-1.58556	-1.93025	-1.80051	-0.857328	0.3660345	0.120015	0.01160244	0.001428035	0.1747272	0.00547465	0.327371	0.289149	0.156561	0.226919	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.1401
150	-38.58493	-23.85192	-14.733	0.204833	0.14509	0.0341355	0.0241793	-1.58556	-1.9304	-1.79186	-1.20959	0.3660345	0.120015	0.01184917	0.0009360787	0.1747272	0.002462595	0.206809	0.447066	0.234147	0.111978	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.0481382
151	-40.27048	-22.81682	-17.45365	0.204833	0.14509	0.0354924	0.0251404	-1.58556	-1.9304	-1.75288	-1.2598	0.3660345	0.120015	0.01081231	0.0009360787	0.1747272	0.02484713	0.182759	0.395076	0.0989559	0.32321	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.1702
152	-38.43839	-22.56166	-15.87672	0.204833	0.14509	0.035639	0.0252443	-1.58556	-1.9304	-1.74876	0.851169	0.3660345	0.120015	0.01191083	0.001388721	0.1737325	0.009729521	0.199185	0.430586	0.262378	0.10785	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.595949
153	-40.68604	-22.13477	-18.55127	0.204833	0.14509	0.0355304	0.0251674	-1.58556	-1.9304	-1.75181	0.851169	0.3660345	0.120015	0.0140875	0.01632694	0.1746672	0.02747848	0.248491	0.327326	0.0381264	0.386056	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.595949
154	-40.70118	-22.30056	-18.40063	0.204552	0.14509	0.0354816	0.0251674	-1.58693	-1.9304	-1.75181	-1.03595	0.3660345	0.120015	0.0140875	0.01632694	0.1746672	0.01246163	0.379164	0.288827	0.0441644	0.287844	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.01377
155	-40.79937	-23.27637	-17.523	0.204552	0.14509	0.0343548	0.0243682	-1.58693	-1.9304	-1.78408	-1.60816	0.3660345	0.120015	0.0140875	0.003821268	0.1746672	0.004647136	0.287844	0.379164	0.0441644	0.288827	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.01377
156	-41.68729	-25.38881	-16.29848	0.204552	0.143877	0.0343548	0.0241643	-1.58693	-1.9388	-1.78408	-1.60816	0.3660345	0.120015	0.01135143	0.003821268	0.1748309	0.0006606908	0.287844	0.288827	0.379164	0.0441644	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	1.01377
157	-45.37588	-23.82541	-21.55047	0.204552	0.144212	0.0358109	0.0252473	-1.58693	-1.93647	-1.74257	-1.60816	0.3660345	0.120015	0.009563218	0.01753571	0.1745527	0.01851644	0.288827	0.379164	0.0441644	0.287844	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	3.31493
158	-42.50948	-23.1619	-19.34758	0.209388	0.144212	0.0365202	0.0251527	-1.56357	-1.93647	-1.74632	-1.60816	0.3660345	0.120015	0.009071753	0.002451798	0.1745527	0.006360987	0.410382	0.11487	0.411783	0.0629655	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	3.31493
159	-41.95394	-21.66175	-20.29219	0.209388	0.144463	0.0365202	0.0251964	-1.56357	-1.93473	-1.74632	-0.863555	0.3660345	0.120015	0.008511793	0.08708737	0.1752306	0.02434018	0.411783	0.410382	0.0629655	0.11487	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.370359
160	-44.8181	-21.66951	-23.1486	0.209388	0.144463	0.0365202	0.0251964	-1.56357	-1.93473	-1.74632	-0.863555	0.3660345	0.120015	0.008511793	0.08708737	0.1752306	0.02619859	0.411783	0.410382	0.11487	0.0629655	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	3.14682
161	-38.90559	-21.84635	-17.05924	0.209388	0.144463	0.0365202	0.0251964	-1.56357	-1.93473	-1.74632	1.34058	0.3660345	0.120015	0.008157128	0.002189674	0.1752306	0.03262296	0.0597439	0.389384	0.160158	0.390714	0.860341	1.12851	59062.4	77472.4	-0.150427	0.120902	11.1368	0.115381
