Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]
1530	0	-39.93571	-37.21033	-2.725373	0.268498	0.388605
1531	1	-37.9655	-39.68141	1.715911	0.0657962	0.208777
1532	0	-38.87063	-40.64345	1.772813	0.0384631	0.231209
1533	1	-40.11831	-37.42745	-2.69086	0.365504	0.288626
1534	0	-38.28963	-38.43603	0.1464038	0.285235	0.12452
1535	1	-37.60843	-39.39815	1.789721	0.102424	0.165791
1536	0	-37.42625	-38.25858	0.8323266	0.203484	0.147193
1537	1	-37.49631	-38.15948	0.6631708	0.15653	0.208716
1538	0	-39.59446	-37.02646	-2.568004	0.287284	0.356265
1539	1	-38.13452	-38.01084	-0.1236797	0.157272	0.275746
1540	0	-38.99646	-39.04014	0.04367532	0.314039	0.104564
1541	1	-39.37609	-37.88032	-1.495765	0.340759	0.210438
1542	0	-37.66945	-38.00163	0.3321847	0.243155	0.150599
1543	1	-41.24577	-37.57307	-3.6727	0.411046	0.327651
1544	0	-38.39311	-38.4504	0.05728228	0.290964	0.126468
1545	1	-37.90699	-37.70209	-0.2048974	0.260393	0.17962
1546	0	-37.5748	-38.12279	0.5479932	0.153307	0.221859
1547	1	-38.03548	-38.09413	0.05864932	0.271968	0.145346
1548	0	-37.47606	-37.87576	0.3997051	0.187231	0.200707
1549	1	-38.8384	-38.45235	-0.3860531	0.142053	0.313563
1550	0	-38.53275	-37.11237	-1.420378	0.255286	0.289417
1551	1	-38.72354	-41.23233	2.508797	0.105335	0.100946
1552	0	-37.57783	-38.8749	1.297075	0.219751	0.0908969
1553	1	-41.58399	-40.37689	-1.207093	0.115002	0.41133
1554	0	-37.4069	-38.23751	0.8306107	0.184955	0.165869
1555	1	-42.40586	-37.40251	-5.003351	0.334966	0.51834
1556	0	-38.12426	-37.66932	-0.4549452	0.275274	0.186276
1557	1	-39.77981	-37.00622	-2.773597	0.322794	0.338462
1558	0	-38.50292	-41.09151	2.588595	0.149584	0.0498239
1559	1	-37.67048	-37.80264	0.1321612	0.240667	0.170315
1560	0	-37.64914	-38.24983	0.6006953	0.241116	0.129512
1561	1	-37.41502	-38.16368	0.7486607	0.196311	0.161572
1562	0	-37.78247	-38.14236	0.3598868	0.146831	0.244537
1563	1	-38.90934	-37.07302	-1.836323	0.29244	0.288089
1564	0	-37.44066	-38.35546	0.9148016	0.207935	0.135638
1565	1	-38.65402	-37.31858	-1.335449	0.223146	0.314242
1566	0	-37.44441	-38.05628	0.6118713	0.207935	0.161729
1567	1	-37.84787	-38.53252	0.6846501	0.12173	0.241666
1568	0	-37.52706	-38.9003	1.373234	0.209994	0.0940942
1569	1	-38.09236	-38.7544	0.662038	0.110508	0.254835
1570	0	-37.48812	-37.85288	0.3647601	0.187285	0.203663
1571	1	-37.95029	-37.56972	-0.3805694	0.260695	0.194449
1572	0	-38.26315	-38.38545	0.1222963	0.134523	0.277309
1573	1	-37.96755	-38.04624	0.07869418	0.26746	0.148127
1574	0	-37.42014	-38.31618	0.8960395	0.164331	0.180858
1575	1	-37.73153	-39.69604	1.964511	0.178112	0.0750489
1576	0	-37.47618	-38.7727	1.296527	0.13636	0.174335
1577	1	-38.25647	-38.67138	0.4149163	0.117428	0.2692
1578	0	-37.4997	-38.03289	0.5331955	0.166164	0.210276
1579	1	-39.35743	-42.70784	3.350401	0.0189845	0.114809
1580	0	-38.52872	-41.22435	2.695639	0.0728997	0.117289
1581	1	-37.67851	-39.07741	1.398896	0.223693	0.0781843
1582	0	-38.92287	-38.07256	-0.8503174	0.16819	0.327414
1583	1	-38.10096	-40.36149	2.26053	0.100197	0.127468
1584	0	-38.44611	-38.31858	-0.1275323	0.295049	0.138301
1585	1	-40.25583	-37.27486	-2.980969	0.271396	0.407722
1586	0	-39.66823	-37.15614	-2.512091	0.336319	0.302414
1587	1	-37.52855	-38.29192	0.7633705	0.226567	0.130049
1588	0	-37.74768	-39.7783	2.030623	0.0704683	0.176998
1589	1	-37.6394	-39.24023	1.600822	0.0904106	0.194075
1590	0	-37.67731	-37.51649	-0.160816	0.220313	0.215904
1591	1	-37.71882	-39.64517	1.926345	0.0744404	0.182008
1592	0	-37.48096	-38.7818	1.300836	0.147954	0.162369
1593	1	-37.86712	-37.37024	-0.4968795	0.237002	0.22816
1594	0	-39.53253	-36.99595	-2.536587	0.296864	0.343979
1595	1	-37.41349	-38.16589	0.7523958	0.177716	0.179846
1596	0	-37.95034	-37.99294	0.04260546	0.266211	0.152484
1597	1	-37.90023	-37.90265	0.002413874	0.163703	0.258454
1598	0	-37.75686	-37.65188	-0.1049803	0.186995	0.244412
1599	1	-38.92137	-37.83287	-1.088496	0.319786	0.196332
1600	0	-37.44394	-38.61205	1.16811	0.172278	0.149477
1601	1	-37.53869	-38.07473	0.5360353	0.228046	0.14815
1602	0	-37.44561	-37.93649	0.490878	0.199414	0.180672
1603	1	-38.14386	-37.45524	-0.6886176	0.203141	0.278535
1604	0	-37.989	-39.92993	1.940921	0.0570507	0.198142
1605	1	-37.89814	-40.21739	2.319248	0.0760896	0.146518
1606	0	-37.4874	-38.61431	1.126905	0.130825	0.19448
1607	1	-37.78806	-39.94718	2.15912	0.0838635	0.152536
1608	0	-37.70882	-38.91654	1.207718	0.101756	0.216588
1609	1	-37.70361	-38.03063	0.3270186	0.155844	0.238355
1610	0	-37.44214	-38.19484	0.7526962	0.162857	0.194678
1611	1	-37.70943	-39.53693	1.827504	0.166461	0.0985007
1612	0	-38.16737	-40.32366	2.156286	0.195848	0.0407951
1613	1	-37.63832	-38.76847	1.13015	0.2309	0.0941248
1614	0	-37.63158	-38.00882	0.377237	0.159449	0.230425
1615	1	-38.02888	-38.80539	0.7765116	0.262634	0.0928499
1616	0	-38.36649	-37.80299	-0.5635	0.175598	0.295302
1617	1	-40.10815	-36.98837	-3.11978	0.325746	0.365327
1618	0	-38.2631	-40.67375	2.410653	0.171823	0.0429111
1619	1	-37.61055	-39.21626	1.605711	0.16481	0.119254
1620	0	-41.72946	-43.04625	1.31679	0.30009	0.00885984
1621	1	-37.82402	-39.93739	2.113368	0.0949711	0.145369
1622	0	-37.65481	-37.99365	0.3388378	0.159854	0.233327
1623	1	-37.50446	-38.22894	0.7244866	0.150734	0.209231
1624	0	-38.0302	-40.56876	2.538554	0.0563108	0.147408
1625	1	-37.57548	-39.24396	1.668479	0.194178	0.0844808
1626	0	-37.82793	-38.53199	0.7040557	0.253433	0.108291
1627	1	-37.59189	-39.07652	1.484629	0.0997155	0.194778
1628	0	-37.5779	-38.3532	0.775298	0.232526	0.123063
1629	1	-37.85876	-39.55062	1.691869	0.0717181	0.204926
1630	0	-37.9185	-38.32016	0.4016642	0.134906	0.252864
1631	1	-37.48488	-38.82055	1.335675	0.136436	0.170886
1632	0	-38.51488	-40.20457	1.689684	0.238825	0.0380067
1633	1	-37.49092	-38.53146	1.040544	0.216899	0.115844
1634	0	-38.2776	-40.65845	2.380852	0.176986	0.040315
1635	1	-39.0601	-39.40065	0.3405493	0.0950966	0.297937
1636	0	-37.4905	-37.86241	0.3719139	0.185286	0.205046
1637	1	-37.41553	-38.29221	0.8766804	0.196852	0.150004
1638	0	-37.63669	-38.52504	0.888352	0.23658	0.109271
1639	1	-37.71694	-39.12173	1.404788	0.0918804	0.20949
1640	0	-37.69459	-37.51343	-0.1811592	0.226794	0.211174
1641	1	-37.85548	-40.0638	2.208322	0.0863136	0.145848
1642	0	-38.74422	-39.77237	1.02815	0.0705942	0.263216
1643	1	-37.45555	-38.12382	0.6682681	0.165266	0.199541
1644	0	-37.68734	-39.368	1.680665	0.150283	0.127326
1645	1	-37.50691	-38.83509	1.32818	0.119525	0.188444
1646	0	-38.05468	-39.38634	1.331665	0.244894	0.0627741
1647	1	-37.61781	-37.71596	0.09815202	0.231167	0.182745
1648	0	-39.11024	-37.98271	-1.127525	0.329022	0.190458
1649	1	-37.83726	-40.07357	2.236308	0.0617538	0.167997
1650	0	-37.43782	-38.57609	1.138269	0.171804	0.152522
1651	1	-37.40827	-38.20303	0.7947581	0.181272	0.17264
1652	0	-37.48103	-37.97421	0.4931801	0.215942	0.163946
1653	1	-39.19565	-42.31438	3.118725	0.0494155	0.104332
1654	0	-38.6893	-41.10749	2.418194	0.1867	0.0273855
1655	1	-38.63742	-40.82996	2.19254	0.205462	0.0280588
1656	0	-38.3392	-37.1515	-1.187698	0.254135	0.270528
1657	1	-37.41584	-38.31599	0.9001448	0.167597	0.177239
1658	0	-37.41893	-38.33764	0.9187148	0.198115	0.145121
1659	1	-37.45377	-38.70271	1.248942	0.184654	0.13014
1660	0	-38.97868	-39.24309	0.2644106	0.308861	0.0907306
1661	1	-37.8931	-37.87862	-0.01447572	0.261528	0.162084
1662	0	-37.60714	-39.23323	1.626093	0.168368	0.113941
1663	1	-37.54759	-38.61294	1.06536	0.224124	0.106482
1664	0	-39.10103	-40.39659	1.295558	0.0513306	0.259448
1665	1	-38.33547	-41.12878	2.79331	0.0339372	0.147839
1666	0	-38.40564	-40.94022	2.534574	0.159331	0.0447297
1667	1	-38.00926	-37.97093	-0.03833326	0.15898	0.266687
1668	0	-37.88238	-39.99183	2.109457	0.183651	0.0570256
1669	1	-38.2849	-38.40836	0.1234653	0.133463	0.278269
1670	0	-38.13961	-38.79713	0.6575198	0.108701	0.257032
1671	1	-38.25745	-40.69851	2.441057	0.164882	0.0472339
1672	0	-37.87391	-39.61769	1.743782	0.0690365	0.203136
1673	1	-37.82529	-38.89683	1.071538	0.101489	0.228584
1674	0	-38.57058	-37.49856	-1.072016	0.298338	0.21636
1675	1	-37.51897	-38.50915	0.9901787	0.131994	0.205087
1676	0	-37.42193	-38.47166	1.049731	0.190469	0.141482
1677	1	-37.58192	-39.21867	1.636748	0.176091	0.1053
1678	0	-37.51625	-38.59524	1.078984	0.127669	0.201763
1679	1	-37.7433	-39.50722	1.763923	0.137074	0.133364
1680	0	-37.67662	-39.65481	1.978188	0.087879	0.164104
1681	1	-40.39025	-37.03595	-3.354303	0.312422	0.398851
1682	0	-37.89048	-39.80272	1.912242	0.1414	0.116263
1683	1	-41.61361	-42.30506	0.6914533	0.0364643	0.326346
1684	0	-37.785	-38.02923	0.2442309	0.253755	0.147574
1685	1	-37.68404	-39.57248	1.888434	0.105638	0.154076
1686	0	-37.45404	-37.92882	0.4747769	0.204464	0.177009
1687	1	-37.85844	-37.42367	-0.4347637	0.211951	0.247861
1688	0	-37.85416	-39.72868	1.874521	0.140206	0.120706
1689	1	-37.88066	-37.48394	-0.3967236	0.202421	0.254115
1690	0	-38.50186	-37.94488	-0.5569766	0.167705	0.302633
1691	1	-38.00593	-39.58581	1.579878	0.230781	0.0555081
1692	0	-38.26452	-40.94974	2.685229	0.0346122	0.156473
1693	1	-37.46674	-38.0162	0.5494633	0.213563	0.161477
1694	0	-40.74185	-38.59333	-2.148518	0.185604	0.421814
1695	1	-37.74917	-39.65226	1.903092	0.0719881	0.186463
1696	0	-38.4112	-39.5774	1.16619	0.0735535	0.248367
1697	1	-37.8714	-39.82237	1.950963	0.153102	0.101226
1698	0	-37.67194	-37.67468	0.002747149	0.188082	0.234047
1699	1	-39.61845	-36.99236	-2.626081	0.300697	0.347854
1700	0	-37.68637	-39.08779	1.401428	0.224116	0.0775431
1701	1	-37.47116	-38.73521	1.264052	0.151229	0.162263
1702	0	-38.25517	-40.67852	2.423351	0.0355084	0.178132
1703	1	-40.59037	-38.96818	-1.622192	0.387018	0.175067
1704	0	-39.9662	-36.9962	-2.969995	0.326426	0.351747
1705	1	-37.57859	-38.57948	1.000888	0.123869	0.212289
1706	0	-37.80564	-39.8669	2.061256	0.0994972	0.145331
1707	1	-37.93865	-39.77334	1.834691	0.0627389	0.201604
1708	0	-37.62492	-39.31133	1.686407	0.124238	0.152876
1709	1	-37.43198	-38.25889	0.8269081	0.205875	0.145268
1710	0	-37.68374	-39.55759	1.873852	0.175965	0.0850041
1711	1	-37.43584	-38.1979	0.7620574	0.164388	0.192341
1712	0	-39.19172	-39.84313	0.6514082	0.0768963	0.289363
1713	1	-37.65554	-39.35576	1.700214	0.204142	0.0717825
1714	0	-38.08025	-38.06689	-0.01335269	0.152804	0.270712
1715	1	-37.65572	-37.69705	0.04132223	0.186511	0.232295
1716	0	-40.83703	-39.8977	-0.9393236	0.383526	0.119744
1717	1	-39.3964	-42.57939	3.182992	0.00997676	0.138236
1718	0	-40.45809	-37.62729	-2.830797	0.382932	0.283252
1719	1	-38.07751	-40.21578	2.138274	0.115023	0.123172
1720	0	-37.49858	-38.53598	1.037405	0.132801	0.200212
1721	1	-38.47494	-39.33811	0.8631738	0.276845	0.071175
1722	0	-37.76718	-37.49109	-0.2760852	0.237982	0.208162
1723	1	-40.24248	-41.00444	0.7619641	0.318686	0.0380505
1724	0	-38.97085	-37.05417	-1.916687	0.268427	0.319023
1725	1	-38.67881	-38.63781	-0.04100137	0.304112	0.121785
1726	0	-37.61723	-39.19564	1.578414	0.147385	0.13903
1727	1	-37.44291	-38.27978	0.8368659	0.15704	0.193246
1728	0	-37.86352	-39.88028	2.016755	0.111336	0.137325
1729	1	-37.62787	-39.14144	1.513566	0.0946427	0.197358
1730	0	-37.76196	-39.53807	1.776114	0.147466	0.121921
1731	1	-44.31436	-39.77989	-4.534467	0.530512	0.282409
1732	0	-37.45072	-38.68141	1.230688	0.196418	0.119947
1733	1	-37.43605	-38.00873	0.5726833	0.201878	0.171162
1734	0	-37.91594	-38.31423	0.3982937	0.262693	0.125367
1735	1	-38.06627	-37.55031	-0.5159596	0.268899	0.197906
1736	0	-37.92572	-39.26785	1.342129	0.239343	0.067424
1737	1	-37.73342	-38.74261	1.009191	0.110439	0.225004
1738	0	-38.55711	-38.39666	-0.1604497	0.139244	0.296941
1739	1	-37.84121	-37.97912	0.137913	0.258118	0.152368
1740	0	-38.39901	-38.64732	0.2483153	0.121241	0.279737
1741	1	-37.75421	-39.72716	1.972953	0.186723	0.0657105
1742	0	-39.74682	-37.01357	-2.73325	0.295205	0.362576
1743	1	-38.78719	-37.3912	-1.395987	0.306877	0.235726
1744	0	-38.56972	-38.41514	-0.1545752	0.300858	0.134821
1745	1	-38.38975	-37.24888	-1.14087	0.277794	0.242835
1746	0	-37.63999	-38.22421	0.5842207	0.240318	0.131728
1747	1	-38.41758	-41.06556	2.647977	0.0732007	0.121093
1748	0	-38.60962	-37.23647	-1.373149	0.232161	0.308474
1749	1	-40.71225	-37.10285	-3.6094	0.311304	0.421941
1750	0	-39.81773	-39.76894	-0.04878921	0.095866	0.330702
1751	1	-47.19604	-37.61507	-9.580964	0.584746	0.662832
1752	0	-37.91167	-39.9901	2.078431	0.158494	0.0848548
1753	1	-37.78037	-37.42754	-0.3528304	0.229785	0.22297
1754	0	-37.58059	-39.2562	1.675614	0.194711	0.0833326
1755	1	-38.49045	-39.98266	1.492212	0.249747	0.0440933
1756	0	-37.62293	-39.06228	1.439357	0.217483	0.0809096
1757	1	-38.94164	-37.0451	-1.89654	0.271595	0.31412
1758	0	-38.13199	-37.82137	-0.3106231	0.277449	0.171671
1759	1	-38.31492	-39.54919	1.234271	0.0734452	0.242612
1760	0	-41.56448	-37.30801	-4.256465	0.314328	0.474648
1761	1	-37.47798	-38.26676	0.788777	0.151249	0.203178
1762	0	-39.2325	-40.68632	1.453821	0.0428623	0.254285
1763	1	-37.55355	-38.9054	1.351848	0.214698	0.0912322
1764	0	-39.66105	-41.92536	2.264303	0.0139409	0.213399
1765	1	-38.59046	-37.29276	-1.297698	0.29278	0.241356
1766	0	-37.65778	-37.5548	-0.1029725	0.224616	0.206619
1767	1	-38.1381	-39.14329	1.005189	0.0904914	0.245296
1768	0	-39.51444	-37.77119	-1.743243	0.346188	0.226323
1769	1	-37.75209	-38.16226	0.4101714	0.250955	0.136082
1770	0	-38.55254	-37.74917	-0.803373	0.300897	0.190663
1771	1	-39.13748	-40.99654	1.859057	0.0309091	0.231335
1772	0	-37.57301	-37.83348	0.2604775	0.177731	0.2222
1773	1	-37.69039	-39.60391	1.913525	0.103205	0.154348
1774	0	-38.18755	-37.38195	-0.8055924	0.271498	0.220253
1775	1	-37.64949	-37.57683	-0.07266133	0.226036	0.202587
1776	0	-38.91637	-37.50012	-1.416249	0.315829	0.228519
1777	1	-37.97438	-39.98004	2.005655	0.127365	0.122253
1778	0	-37.59393	-39.15724	1.563311	0.139712	0.148005
1779	1	-37.46872	-38.20049	0.7317673	0.157154	0.202184
1780	0	-38.10133	-37.75156	-0.3497623	0.17625	0.27624
1781	1	-37.46796	-38.71563	1.247673	0.159704	0.155198
1782	0	-38.21686	-37.53067	-0.6861913	0.196143	0.285324
1783	1	-37.47613	-37.85253	0.3764028	0.206546	0.1834
1784	0	-38.3743	-40.44995	2.075644	0.208854	0.034735
1785	1	-37.90699	-39.90745	2.000455	0.118499	0.131566
1786	0	-37.56777	-38.4542	0.8864238	0.131714	0.214304
1787	1	-37.58682	-38.51939	0.9325687	0.126904	0.215138
1788	0	-38.77719	-38.01176	-0.7654372	0.313217	0.175076
1789	1	-37.59987	-38.75652	1.156652	0.226846	0.0958961
1790	0	-40.65256	-37.37158	-3.280979	0.2743	0.430658
1791	1	-39.2501	-37.16922	-2.080881	0.25372	0.347873
1792	0	-38.65578	-41.10017	2.444394	0.122024	0.0898043
1793	1	-38.74931	-38.36731	-0.3820096	0.310452	0.144816
1794	0	-37.77198	-39.70638	1.9344	0.0694506	0.186304
1795	1	-37.49731	-38.7975	1.300188	0.208588	0.101791
1796	0	-41.24712	-37.36125	-3.885874	0.403834	0.353224
1797	1	-37.45796	-38.67142	1.213459	0.163129	0.15472
1798	0	-37.90982	-37.43989	-0.4699292	0.251315	0.211526
1799	1	-37.83113	-39.72958	1.898453	0.0663285	0.192522
1800	0	-38.31342	-37.18681	-1.126608	0.240455	0.278946
1801	1	-37.50587	-37.77796	0.2720957	0.209663	0.189267
1802	0	-39.21719	-37.33326	-1.883933	0.325468	0.259162
1803	1	-38.64455	-41.40381	2.759259	0.0212262	0.163483
1804	0	-37.46397	-37.87632	0.4123531	0.192843	0.194006
1805	1	-38.40633	-37.86405	-0.5422821	0.293751	0.175321
1806	0	-37.98832	-39.82985	1.841524	0.213953	0.0498012
1807	1	-37.89074	-40.09904	2.208305	0.0563091	0.175854
1808	0	-38.17345	-40.85578	2.682327	0.0435238	0.147811
1809	1	-38.47501	-41.36254	2.887526	0.0290267	0.144635
1810	0	-38.29525	-37.37498	-0.920274	0.278545	0.223084
1811	1	-37.5832	-39.11194	1.528735	0.160627	0.130068
1812	0	-37.55399	-37.67413	0.1201479	0.20708	0.204937
1813	1	-38.11914	-37.47269	-0.6464577	0.2703	0.207745
1814	0	-37.94422	-37.3162	-0.6280148	0.238687	0.237769
1815	1	-37.51572	-39.02755	1.511833	0.186481	0.105669
1816	0	-37.90406	-40.0344	2.130337	0.0564328	0.182446
1817	1	-38.4585	-39.64645	1.187953	0.0711827	0.248864
1818	0	-37.4585	-38.0539	0.5954017	0.212279	0.158804
1819	1	-38.79625	-40.04808	1.251828	0.0596722	0.254873
1820	0	-39.91017	-41.60803	1.697855	0.0246957	0.251432
1821	1	-38.23281	-40.02595	1.793136	0.225276	0.0426455
1822	0	-37.59525	-38.30261	0.7073596	0.139942	0.221498
1823	1	-37.57226	-37.77221	0.1999519	0.226424	0.178719
1824	0	-37.57665	-38.05773	0.4810821	0.158092	0.222837
1825	1	-37.64468	-39.50758	1.862908	0.101154	0.160758
1826	0	-38.22576	-38.71992	0.4941583	0.114199	0.265604
1827	1	-37.4108	-38.3499	0.9390982	0.187364	0.154117
1828	0	-38.04295	-37.94398	-0.09897144	0.161164	0.269726
1829	1	-37.49109	-38.87972	1.388628	0.180803	0.121959
1830	0	-37.92685	-38.1127	0.1858456	0.148621	0.257737
1831	1	-37.41682	-38.08024	0.6634154	0.188174	0.177051
1832	0	-37.52103	-38.73574	1.214704	0.120479	0.197263
1833	1	-38.71128	-38.0239	-0.6873858	0.30995	0.171621
1834	0	-40.11124	-38.71957	-1.39167	0.159851	0.382379
1835	1	-37.6954	-38.49843	0.8030355	0.242776	0.110423
1836	0	-37.51217	-38.92311	1.410939	0.117187	0.183653
1837	1	-38.46318	-37.1299	-1.333281	0.251798	0.285403
1838	0	-37.6771	-37.89362	0.216523	0.16719	0.236526
1839	1	-38.03966	-38.57814	0.5384869	0.120026	0.255959
1840	0	-37.63077	-37.66381	0.03303934	0.230367	0.189153
1841	1	-37.7709	-38.0951	0.3242019	0.252647	0.141795
1842	0	-39.14119	-39.9936	0.8524085	0.294527	0.0544203
1843	1	-37.43861	-38.06333	0.6247205	0.205978	0.16258
1844	0	-37.47027	-38.02886	0.5585908	0.170728	0.203526
1845	1	-37.47766	-38.7577	1.280034	0.155939	0.156177
1846	0	-37.8021	-39.14243	1.340336	0.233615	0.0733063
1847	1	-40.72852	-38.59511	-2.133407	0.396072	0.210045
1848	0	-38.53572	-40.04671	1.510994	0.249777	0.0424457
1849	1	-37.51149	-38.88389	1.372404	0.162072	0.142087
1850	0	-37.94578	-38.19373	0.2479576	0.265599	0.135409
1851	1	-37.94245	-37.3208	-0.6216502	0.228989	0.24692
1852	0	-37.78785	-37.65733	-0.1305163	0.249074	0.184533
1853	1	-38.00282	-37.28648	-0.7163473	0.24273	0.241335
1854	0	-38.35625	-39.16009	0.8038384	0.274851	0.0782794
1855	1	-38.88974	-39.36647	0.4767219	0.300868	0.0804367
1856	0	-38.53549	-38.27396	-0.2615251	0.300125	0.144765
1857	1	-37.70451	-39.30229	1.597779	0.0848156	0.199932
1858	0	-37.87661	-38.04179	0.1651799	0.260954	0.147184
1859	1	-38.56737	-40.45653	1.88916	0.0410382	0.218613
1860	0	-38.2385	-37.45985	-0.778645	0.203132	0.286299
1861	1	-38.40745	-37.20366	-1.203793	0.275125	0.250924
1862	0	-37.47386	-38.06786	0.5939983	0.166671	0.204533
1863	1	-38.04781	-37.94574	-0.1020626	0.161072	0.270084
1864	0	-37.4498	-38.1152	0.6653976	0.210955	0.154099
1865	1	-37.84164	-37.95568	0.1140481	0.258053	0.154489
1866	0	-38.03098	-39.31548	1.284495	0.0812813	0.23045
1867	1	-38.16999	-37.22021	-0.9497841	0.238488	0.265683
1868	0	-38.09685	-38.0194	-0.077447	0.275965	0.153071
1869	1	-38.05341	-37.43061	-0.6227976	0.206045	0.269962
1870	0	-37.47085	-38.78976	1.318915	0.182759	0.126007
1871	1	-37.96256	-39.67402	1.711465	0.0660894	0.208866
1872	0	-37.70091	-39.66847	1.967554	0.0973034	0.155595
1873	1	-37.61774	-39.37824	1.760501	0.179918	0.0908147
1874	0	-37.55108	-39.00869	1.457619	0.157493	0.139327
1875	1	-37.94423	-39.81171	1.867477	0.0613884	0.20013
1876	0	-37.92541	-38.71654	0.7911319	0.257253	0.096972
1877	1	-37.78921	-37.53092	-0.2582905	0.199642	0.24497
1878	0	-38.00402	-37.29683	-0.7071914	0.229016	0.25426
1879	1	-38.61824	-37.60304	-1.015208	0.195906	0.3139
1880	0	-38.17868	-37.36383	-0.8148522	0.269942	0.222607
1881	1	-37.74924	-37.45398	-0.2952547	0.228051	0.219745
1882	0	-37.45126	-38.45529	1.004028	0.145905	0.189983
1883	1	-37.9771	-40.42028	2.443188	0.0672589	0.144673
1884	0	-38.63657	-37.48953	-1.147038	0.301634	0.219526
1885	1	-37.74178	-38.11135	0.3695675	0.250161	0.140373
1886	0	-37.56669	-37.6562	0.08951149	0.212147	0.202508
1887	1	-40.71757	-44.03821	3.320637	0.0606163	0.0757409
1888	0	-38.50848	-37.66089	-0.8475889	0.1891	0.306269
1889	1	-37.8171	-39.94476	2.12766	0.0629269	0.176182
1890	0	-37.73036	-37.52391	-0.2064447	0.204224	0.235923
1891	1	-37.6639	-39.52546	1.861557	0.181963	0.0800659
1892	0	-37.5589	-39.07523	1.516328	0.169188	0.122575
1893	1	-37.5508	-37.77644	0.2256414	0.18631	0.216621
1894	0	-37.82539	-39.70172	1.87633	0.128911	0.131845
1895	1	-37.69057	-38.25141	0.5608421	0.140605	0.233454
1896	0	-37.6258	-39.26995	1.644155	0.0906244	0.190129
1897	1	-37.69526	-37.52335	-0.1719142	0.208348	0.228824
1898	0	-37.44174	-37.94543	0.5036947	0.196481	0.1825
1899	1	-37.59876	-39.36272	1.763967	0.0958502	0.174584
1900	0	-38.36829	-39.75335	1.385062	0.0652304	0.237839
1901	1	-37.69432	-39.3889	1.694581	0.141843	0.134567
1902	0	-37.59679	-37.61172	0.01492961	0.214073	0.207007
1903	1	-37.43721	-38.34415	0.9069426	0.206911	0.137339
1904	0	-37.96873	-38.80505	0.8363214	0.258362	0.0919708
1905	1	-37.77226	-38.54026	0.7680031	0.248802	0.107415
1906	0	-38.50072	-37.11168	-1.389041	0.265612	0.276392
1907	1	-37.78068	-39.82388	2.043203	0.0988671	0.147516
1908	0	-37.62994	-38.34403	0.7140954	0.238418	0.122442
1909	1	-38.86317	-38.13881	-0.7243557	0.317219	0.167535
1910	0	-38.4589	-39.12758	0.6686793	0.282207	0.0825644
1911	1	-37.46933	-38.05023	0.5809058	0.168953	0.203378
1912	0	-37.48024	-38.86213	1.381894	0.195654	0.107688
1913	1	-38.31096	-37.32097	-0.9899871	0.276991	0.230642
1914	0	-37.74159	-39.75644	2.014848	0.0712088	0.177617
1915	1	-37.96056	-39.99857	2.038008	0.0555261	0.191305
1916	0	-37.92732	-37.54435	-0.3829679	0.257983	0.197368
1917	1	-38.54947	-37.40339	-1.146082	0.294728	0.22635
1918	0	-37.58933	-37.94185	0.3525159	0.16674	0.225263
1919	1	-38.21034	-37.93703	-0.2733096	0.282802	0.163104
1920	0	-37.90921	-37.86439	-0.04482701	0.166631	0.259595
1921	1	-37.82218	-39.66743	1.84525	0.137386	0.126047
1922	0	-37.4177	-38.43694	1.019237	0.17645	0.158128
1923	1	-37.55782	-39.16017	1.602354	0.198174	0.0861803
1924	0	-37.56841	-38.61248	1.044071	0.226926	0.105513
1925	1	-37.54971	-38.26235	0.7126427	0.144923	0.216062
1926	0	-37.47786	-38.84726	1.369398	0.196183	0.108236
1927	1	-39.0908	-37.42809	-1.662705	0.221784	0.343791
1928	0	-38.20922	-39.81038	1.601157	0.061247	0.22321
1929	1	-37.71073	-37.53235	-0.1783776	0.233056	0.204673
1930	0	-37.89249	-39.8441	1.951613	0.125102	0.12917
1931	1	-37.73202	-38.74237	1.010345	0.240925	0.0944184
